Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
2360,graph_28_59,0,28,75,15.0,15,1241.0000000000275,0.5856964588165283,2
2361,graph_28_60,0,28,50,24.0,24,1430.5,0.7755241394042969,2
2362,graph_28_61,0,28,55,19.0,19,2091.5000000000005,0.7322955131530762,2
2363,graph_28_62,0,28,68,26.0,26,1688.500000000042,1.0642035007476807,2
2364,graph_28_63,0,28,53,15.0,15,1693.2500000000016,0.42476558685302734,2
2365,graph_28_64,0,28,46,35.0,35,1515.7500000000018,0.9229657649993896,2
2366,graph_28_65,0,28,58,23.0,23,1733.5000000000332,0.5313706398010254,2
2367,graph_28_66,0,28,128,18.0,18,1300.0000000000532,1.0524208545684814,2
2368,graph_28_67,0,28,55,32.0,32,1649.0,1.1650328636169434,2
2369,graph_28_68,0,28,60,42.0,42,1728.250000000011,1.9084675312042236,2
2370,graph_28_69,0,28,64,21.0,21,1758.000000000057,0.7697644233703613,2
2371,graph_28_70,0,28,58,33.0,33,1602.0000000000657,1.576094388961792,2
2372,graph_28_71,0,28,67,39.0,39,1293.0000000000086,1.665907382965088,2
2373,graph_28_72,0,28,66,30.0,30,1526.0,0.7177572250366211,2
2374,graph_28_73,0,28,75,33.0,33,2344.500000000001,1.9484431743621826,2
2375,graph_28_74,0,28,46,43.0,43,2257.0,1.0789844989776611,2
2376,graph_28_75,0,28,70,35.0,35,1105.2500000000005,1.182340145111084,2
2377,graph_28_76,0,28,79,22.0,22,1332.5,0.9549283981323242,2
2378,graph_28_77,0,28,72,30.0,30,858.9999999999989,1.3462128639221191,2
2379,graph_28_78,0,28,60,36.0,36,1274.0000000000032,3.4284934997558594,2
2380,graph_28_79,0,28,76,32.0,32,2589.0000000000655,8.230185747146606,2
2381,graph_28_80,0,28,68,23.0,23,1799.5000000000591,1.4067471027374268,2
2382,graph_28_81,0,28,89,39.0,39,1853.0000000000166,29.555344343185425,2
2383,graph_28_82,0,28,62,47.0,47,1284.24999999998,1.914764642715454,2
2384,graph_28_83,0,28,50,48.0,48,1366.5000000000036,1.454845666885376,2
2385,graph_28_84,0,28,78,27.0,27,1189.25,0.7434895038604736,2
2386,graph_28_85,0,28,80,30.0,30,747.0,1.406747579574585,2
2387,graph_28_86,0,28,96,39.0,39,2539.2500000000714,4.566301107406616,2
2388,graph_28_87,0,28,61,32.000000000000014,32,1512.2500000000027,0.7363085746765137,2
2389,graph_28_88,0,28,73,39.0,39,2102.75,10.863118171691895,2
2390,graph_28_89,0,28,73,39.0,39,2012.3214285714107,1.7108993530273438,2
2391,graph_28_90,0,28,75,58.0,58,2989.0000000000337,6.029938459396362,2
2392,graph_28_91,0,28,72,30.0,30,2538.7500000000346,0.8097498416900635,2
2393,graph_28_92,0,28,76,43.0,43,2623.749999999996,3.1259114742279053,2
2394,graph_28_93,0,28,60,48.0,48,1456.7500000000048,1.5569825172424316,2
2395,graph_28_94,0,28,88,32.0,32,2943.25,1.9172756671905518,2
2396,graph_28_95,0,28,94,35.0,35,2232.75,1.2693407535552979,2
2397,graph_28_96,0,28,63,63.0,63,1742.2500000000073,30.35090208053589,2
2398,graph_28_97,0,28,56,47.0,47,1597.0000000000362,1.826904535293579,2
2399,graph_28_98,0,28,86,44.0,44,1845.9999999999998,1.841179370880127,2
2400,graph_28_99,0,28,74,51.0,51,1906.5000000000205,18.539321660995483,2
2401,graph_29_0,0,29,36,4.0,4,442.25,0.035019636154174805,2
2402,graph_29_1,0,28,49,3.0,3,186.99999999998408,0.14403915405273438,2
2403,graph_29_2,0,29,37,6.0,6,526.500000000005,0.1064901351928711,2
2404,graph_29_3,0,29,35,2.0,2,100.25,0.021054983139038086,2
2405,graph_29_4,0,29,45,3.0,3,190.24999999998843,0.09389615058898926,2
2406,graph_29_5,0,29,32,5.0,5,353.2500000000003,0.05703473091125488,2
2407,graph_29_6,0,29,48,0.0,0,683.25,0.056145429611206055,2
2408,graph_29_7,0,29,40,4.0,4,309.5,1.5279293060302734,2
2409,graph_29_8,0,29,41,5.0,5,750.7500000000084,0.12946462631225586,2
2410,graph_29_9,0,29,36,7.0,7,333.749999999983,0.06923103332519531,2
2411,graph_29_10,0,29,39,5.0,5,192.25,0.03255724906921387,2
2412,graph_29_11,0,29,50,7.0,7,962.25,0.0357060432434082,2
2413,graph_29_12,0,29,46,5.0,5,198.74999999997883,0.10890674591064453,2
2414,graph_29_13,0,29,37,9.0,9,285.75000000000034,0.12874770164489746,2
2415,graph_29_14,0,29,47,5.0,5,264.25,0.033358097076416016,2
2416,graph_29_15,0,28,38,11.0,11,634.7500000000003,0.07871603965759277,2
2417,graph_29_16,0,28,35,8.0,8,184.7499999999969,0.07784748077392578,2
2418,graph_29_17,0,29,45,11.999999999999986,12,1158.0000000000275,0.1422584056854248,2
2419,graph_29_18,0,29,40,5.0,5,758.4999999999008,0.13973641395568848,2
2420,graph_29_19,0,29,52,9.0,9,1409.250000000025,0.12585997581481934,2
