Total nodes in [10,20):
Rome-Lib/graficon19nodi/grafo2939.19,46
Rome-Lib/graficon31nodi/grafo11395.31,42
Rome-Lib/graficon27nodi/grafo2958.27,42
Rome-Lib/graficon38nodi/grafo5314.38,43
Rome-Lib/graficon34nodi/grafo1984.34,49
Rome-Lib/graficon33nodi/grafo10707.33,43
north/g.23.77.graphml,48
Rome-Lib/graficon35nodi/grafo10085.35,46
Rome-Lib/graficon27nodi/grafo1867.27,46
Rome-Lib/graficon35nodi/grafo11427.35,41
Rome-Lib/graficon22nodi/grafo2748.22,45
Rome-Lib/graficon22nodi/grafo656.22,42
Rome-Lib/graficon35nodi/grafo7133.35,43
Rome-Lib/graficon21nodi/grafo1838.21,42
north/g.30.8.graphml,41
Rome-Lib/graficon28nodi/grafo1980.28,44
Rome-Lib/graficon32nodi/grafo11022.32,43
Rome-Lib/graficon27nodi/grafo1973.27,45
Rome-Lib/graficon26nodi/grafo1026.26,45
Rome-Lib/graficon22nodi/grafo1503.22,44
Rome-Lib/graficon37nodi/grafo11124.37,49
Rome-Lib/graficon16nodi/grafo2211.16,41
Rome-Lib/graficon32nodi/grafo9996.32,44
Rome-Lib/graficon38nodi/grafo3332.38,45
north/g.27.14.graphml,47
Rome-Lib/graficon30nodi/grafo3032.30,43
Rome-Lib/graficon21nodi/grafo1927.21,43
Rome-Lib/graficon28nodi/grafo1817.28,49
Rome-Lib/graficon27nodi/grafo762.27,43
Rome-Lib/graficon19nodi/grafo1747.19,42
Rome-Lib/graficon28nodi/grafo1283.28,42
north/g.14.22.graphml,44
Rome-Lib/graficon34nodi/grafo11510.34,43
Rome-Lib/graficon17nodi/grafo2902.17,42
Rome-Lib/graficon34nodi/grafo5625.34,49
north/g.13.63.graphml,49
Rome-Lib/graficon34nodi/grafo11180.34,40
Rome-Lib/graficon32nodi/grafo1725.32,48
Rome-Lib/graficon38nodi/grafo3828.38,46
Rome-Lib/graficon32nodi/grafo11029.32,48
Rome-Lib/graficon28nodi/grafo865.28,44
north/g.31.6.graphml,49
north/g.25.46.graphml,41
Rome-Lib/graficon22nodi/grafo2534.22,46
Rome-Lib/graficon27nodi/grafo552.27,41
Rome-Lib/graficon14nodi/grafo2738.14,40
Rome-Lib/graficon23nodi/grafo764.23,40
Rome-Lib/graficon34nodi/grafo11224.34,49
Rome-Lib/graficon32nodi/grafo11307.32,49
Rome-Lib/graficon32nodi/grafo10026.32,46
Rome-Lib/graficon19nodi/grafo1826.19,46
Rome-Lib/graficon27nodi/grafo2429.27,47
Rome-Lib/graficon37nodi/grafo3823.37,49
Rome-Lib/graficon26nodi/grafo1664.26,47
Rome-Lib/graficon33nodi/grafo9921.33,43
Rome-Lib/graficon32nodi/grafo10043.32,42
north/g.14.21.graphml,44
north/g.31.32.graphml,43
Rome-Lib/graficon30nodi/grafo205.30,40
north/g.11.25.graphml,44
Rome-Lib/graficon29nodi/grafo1587.29,42
Rome-Lib/graficon25nodi/grafo2061.25,41
north/g.23.117.graphml,40
Rome-Lib/graficon35nodi/grafo5966.35,47
Rome-Lib/graficon31nodi/grafo11127.31,46
Rome-Lib/graficon32nodi/grafo10795.32,43
Rome-Lib/graficon34nodi/grafo5737.34,49
north/g.43.20.graphml,46
north/g.37.9.graphml,46
Rome-Lib/graficon31nodi/grafo1115.31,45
Rome-Lib/graficon32nodi/grafo2270.32,43
north/g.40.27.graphml,41
Rome-Lib/graficon21nodi/grafo1911.21,44
Rome-Lib/graficon34nodi/grafo11207.34,48
north/g.16.95.graphml,44
Rome-Lib/graficon30nodi/grafo10051.30,40
north/g.46.3.graphml,46
north/g.32.5.graphml,40
Rome-Lib/graficon32nodi/grafo2069.32,48
Rome-Lib/graficon24nodi/grafo789.24,40
Rome-Lib/graficon27nodi/grafo1997.27,40
Rome-Lib/graficon33nodi/grafo5770.33,44
Rome-Lib/graficon30nodi/grafo2699.30,47
Rome-Lib/graficon34nodi/grafo11570.34,45
Rome-Lib/graficon36nodi/grafo11371.36,45
Rome-Lib/graficon30nodi/grafo2033.30,41
Rome-Lib/graficon35nodi/grafo3715.35,49
Rome-Lib/graficon23nodi/grafo1777.23,46
Rome-Lib/graficon27nodi/grafo1204.27,47
north/g.36.3.graphml,46
Rome-Lib/graficon28nodi/grafo124.28,41
Rome-Lib/graficon32nodi/grafo745.32,45
Rome-Lib/graficon30nodi/grafo196.30,49
north/g.31.36.graphml,46
Rome-Lib/graficon28nodi/grafo1202.28,45
Rome-Lib/graficon37nodi/grafo2521.37,45
Rome-Lib/graficon27nodi/grafo2040.27,43
Rome-Lib/graficon34nodi/grafo3067.34,43
Rome-Lib/graficon23nodi/grafo1624.23,42
Rome-Lib/graficon27nodi/grafo2876.27,41
Rome-Lib/graficon29nodi/grafo1259.29,44
north/g.24.2.graphml,40
Rome-Lib/graficon35nodi/grafo5601.35,45
north/g.22.42.graphml,44
north/g.34.9.graphml,43
Rome-Lib/graficon31nodi/grafo1362.31,45
north/g.29.6.graphml,41
Rome-Lib/graficon18nodi/grafo306.18,44
north/g.37.12.graphml,44
Rome-Lib/graficon33nodi/grafo11375.33,48
north/g.43.25.graphml,43
Rome-Lib/graficon18nodi/grafo1050.18,41
Rome-Lib/graficon23nodi/grafo2551.23,44
Rome-Lib/graficon24nodi/grafo3109.24,45
Rome-Lib/graficon35nodi/grafo3480.35,44
Rome-Lib/graficon27nodi/grafo2180.27,44
Rome-Lib/graficon27nodi/grafo312.27,49
Rome-Lib/graficon39nodi/grafo4099.39,47
Rome-Lib/graficon32nodi/grafo3901.32,42
Rome-Lib/graficon33nodi/grafo178.33,48
north/g.21.8.graphml,46
Rome-Lib/graficon28nodi/grafo2909.28,42
Rome-Lib/graficon32nodi/grafo1226.32,43
Rome-Lib/graficon24nodi/grafo1521.24,48
Rome-Lib/graficon35nodi/grafo2573.35,49
Rome-Lib/graficon28nodi/grafo768.28,46
Rome-Lib/graficon26nodi/grafo798.26,41
Rome-Lib/graficon34nodi/grafo11592.34,45
Rome-Lib/graficon32nodi/grafo1859.32,46
Rome-Lib/graficon36nodi/grafo3414.36,46
Rome-Lib/graficon31nodi/grafo11421.31,46
Rome-Lib/graficon31nodi/grafo2262.31,47
Rome-Lib/graficon31nodi/grafo10458.31,46
Rome-Lib/graficon25nodi/grafo3089.25,41
Rome-Lib/graficon27nodi/grafo2021.27,45
Rome-Lib/graficon36nodi/grafo5879.36,46
Rome-Lib/graficon34nodi/grafo11277.34,41
north/g.23.103.graphml,46
Rome-Lib/graficon30nodi/grafo189.30,44
Rome-Lib/graficon23nodi/grafo581.23,44
Rome-Lib/graficon25nodi/grafo2813.25,42
Rome-Lib/graficon31nodi/grafo11489.31,46
Rome-Lib/graficon35nodi/grafo579.35,47
Rome-Lib/graficon32nodi/grafo9907.32,44
Rome-Lib/graficon31nodi/grafo10033.31,46
north/g.10.25.graphml,45
north/g.30.28.graphml,45
Rome-Lib/graficon23nodi/grafo2724.23,46
Rome-Lib/graficon33nodi/grafo11374.33,43
Rome-Lib/graficon35nodi/grafo6113.35,46
Rome-Lib/graficon33nodi/grafo9899.33,45
north/g.26.2.graphml,46
north/g.32.27.graphml,41
Rome-Lib/graficon36nodi/grafo5410.36,46
Rome-Lib/graficon34nodi/grafo11630.34,44
Rome-Lib/graficon33nodi/grafo3952.33,41
Rome-Lib/graficon28nodi/grafo2522.28,48
Rome-Lib/graficon22nodi/grafo2524.22,40
Rome-Lib/graficon26nodi/grafo3044.26,48
Rome-Lib/graficon28nodi/grafo1604.28,40
Rome-Lib/graficon32nodi/grafo5238.32,47
Rome-Lib/graficon23nodi/grafo2854.23,44
Rome-Lib/graficon37nodi/grafo2956.37,45
Rome-Lib/graficon21nodi/grafo2756.21,40
Rome-Lib/graficon34nodi/grafo9866.34,43
north/g.29.16.graphml,45
Rome-Lib/graficon26nodi/grafo2999.26,45
north/g.25.0.graphml,47
Rome-Lib/graficon28nodi/grafo2388.28,43
Rome-Lib/graficon32nodi/grafo3880.32,49
Rome-Lib/graficon35nodi/grafo11320.35,45
Rome-Lib/graficon35nodi/grafo11455.35,42
Rome-Lib/graficon27nodi/grafo1241.27,43
Rome-Lib/graficon33nodi/grafo2066.33,48
Rome-Lib/graficon28nodi/grafo296.28,43
north/g.16.91.graphml,40
north/g.26.32.graphml,43
Rome-Lib/graficon30nodi/grafo1702.30,40
Rome-Lib/graficon29nodi/grafo2087.29,45
Rome-Lib/graficon17nodi/grafo678.17,48
Rome-Lib/graficon25nodi/grafo1251.25,40
Rome-Lib/graficon25nodi/grafo1614.25,41
Rome-Lib/graficon34nodi/grafo6643.34,48
Rome-Lib/graficon14nodi/grafo701.14,42
Rome-Lib/graficon13nodi/grafo2170.13,42
Rome-Lib/graficon34nodi/grafo11544.34,43
Rome-Lib/graficon29nodi/grafo1352.29,40
Rome-Lib/graficon28nodi/grafo728.28,44
Rome-Lib/graficon33nodi/grafo6091.33,48
north/g.26.27.graphml,40
Rome-Lib/graficon18nodi/grafo1841.18,48
Rome-Lib/graficon28nodi/grafo1840.28,48
Total nodes in [50,60):
Rome-Lib/graficon38nodi/grafo6267.38,54
Rome-Lib/graficon34nodi/grafo2094.34,50
Rome-Lib/graficon39nodi/grafo5579.39,55
Rome-Lib/graficon24nodi/grafo915.24,55
Rome-Lib/graficon22nodi/grafo1052.22,53
Rome-Lib/graficon34nodi/grafo5573.34,51
Rome-Lib/graficon34nodi/grafo11129.34,50
Rome-Lib/graficon32nodi/grafo10058.32,51
Rome-Lib/graficon42nodi/grafo6223.42,59
Rome-Lib/graficon30nodi/grafo1334.30,53
Rome-Lib/graficon37nodi/grafo6560.37,57
Rome-Lib/graficon35nodi/grafo4000.35,57
Rome-Lib/graficon38nodi/grafo2167.38,52
Rome-Lib/graficon38nodi/grafo5427.38,57
Rome-Lib/graficon29nodi/grafo2038.29,57
Rome-Lib/graficon38nodi/grafo3272.38,59
Rome-Lib/graficon37nodi/grafo5289.37,53
Rome-Lib/graficon34nodi/grafo3316.34,51
north/g.41.4.graphml,57
Rome-Lib/graficon36nodi/grafo2925.36,52
Rome-Lib/graficon35nodi/grafo11423.35,54
Rome-Lib/graficon34nodi/grafo10190.34,54
north/g.37.14.graphml,52
Rome-Lib/graficon32nodi/grafo10749.32,54
Rome-Lib/graficon35nodi/grafo5274.35,56
Rome-Lib/graficon31nodi/grafo168.31,55
Rome-Lib/graficon35nodi/grafo9849.35,50
Rome-Lib/graficon39nodi/grafo7029.39,57
north/g.39.56.graphml,55
Rome-Lib/graficon34nodi/grafo2102.34,55
Rome-Lib/graficon37nodi/grafo10280.37,55
Rome-Lib/graficon36nodi/grafo3643.36,53
Rome-Lib/graficon35nodi/grafo5968.35,54
Rome-Lib/graficon34nodi/grafo6100.34,55
Rome-Lib/graficon38nodi/grafo5682.38,58
Rome-Lib/graficon45nodi/grafo1413.45,55
Rome-Lib/graficon35nodi/grafo3447.35,59
Rome-Lib/graficon33nodi/grafo5127.33,54
north/g.36.9.graphml,53
north/g.51.5.graphml,59
Rome-Lib/graficon37nodi/grafo5967.37,53
Rome-Lib/graficon35nodi/grafo10428.35,50
Rome-Lib/graficon35nodi/grafo7548.35,54
Rome-Lib/graficon35nodi/grafo3514.35,54
Rome-Lib/graficon35nodi/grafo2990.35,59
Rome-Lib/graficon24nodi/grafo2787.24,51
Rome-Lib/graficon38nodi/grafo7290.38,58
Rome-Lib/graficon34nodi/grafo10728.34,52
Rome-Lib/graficon39nodi/grafo10940.39,58
Rome-Lib/graficon30nodi/grafo859.30,58
Rome-Lib/graficon35nodi/grafo11171.35,59
north/g.48.23.graphml,51
north/g.26.13.graphml,55
Rome-Lib/graficon33nodi/grafo10333.33,55
Rome-Lib/graficon36nodi/grafo6028.36,57
Rome-Lib/graficon41nodi/grafo10067.41,58
Rome-Lib/graficon36nodi/grafo6799.36,54
Rome-Lib/graficon37nodi/grafo6313.37,57
Rome-Lib/graficon35nodi/grafo5505.35,57
Rome-Lib/graficon34nodi/grafo5827.34,51
Rome-Lib/graficon34nodi/grafo5917.34,58
Rome-Lib/graficon39nodi/grafo3679.39,56
north/g.32.23.graphml,51
Rome-Lib/graficon29nodi/grafo2100.29,59
Rome-Lib/graficon37nodi/grafo11659.37,57
Rome-Lib/graficon34nodi/grafo6040.34,56
Rome-Lib/graficon35nodi/grafo5655.35,53
Rome-Lib/graficon35nodi/grafo11619.35,54
Rome-Lib/graficon34nodi/grafo11614.34,50
Rome-Lib/graficon35nodi/grafo11415.35,52
Rome-Lib/graficon32nodi/grafo1992.32,57
Rome-Lib/graficon30nodi/grafo1183.30,50
Rome-Lib/graficon38nodi/grafo5899.38,51
north/g.39.28.graphml,57
Rome-Lib/graficon36nodi/grafo11500.36,57
Rome-Lib/graficon34nodi/grafo5593.34,58
Rome-Lib/graficon40nodi/grafo7747.40,57
Rome-Lib/graficon27nodi/grafo1578.27,58
Rome-Lib/graficon38nodi/grafo6604.38,53
Rome-Lib/graficon26nodi/grafo1952.26,54
Rome-Lib/graficon44nodi/grafo6271.44,59
Rome-Lib/graficon31nodi/grafo130.31,50
north/g.37.1.graphml,59
Rome-Lib/graficon37nodi/grafo3604.37,54
Rome-Lib/graficon32nodi/grafo1976.32,54
Rome-Lib/graficon26nodi/grafo2400.26,56
Rome-Lib/graficon38nodi/grafo3004.38,51
Rome-Lib/graficon36nodi/grafo5749.36,52
Rome-Lib/graficon23nodi/grafo2032.23,58
Rome-Lib/graficon33nodi/grafo10187.33,54
Rome-Lib/graficon34nodi/grafo10655.34,56
Rome-Lib/graficon36nodi/grafo10746.36,54
Rome-Lib/graficon41nodi/grafo6431.41,57
north/g.36.0.graphml,57
Rome-Lib/graficon39nodi/grafo11466.39,50
Rome-Lib/graficon30nodi/grafo1783.30,55
Rome-Lib/graficon35nodi/grafo6897.35,52
Rome-Lib/graficon26nodi/grafo309.26,54
Rome-Lib/graficon34nodi/grafo11081.34,50
Rome-Lib/graficon36nodi/grafo7306.36,55
Rome-Lib/graficon36nodi/grafo3282.36,54
north/g.20.6.graphml,55
Rome-Lib/graficon34nodi/grafo5856.34,50
Rome-Lib/graficon35nodi/grafo11234.35,51
north/g.16.64.graphml,57
Rome-Lib/graficon36nodi/grafo11449.36,57
Rome-Lib/graficon28nodi/grafo243.28,57
Rome-Lib/graficon34nodi/grafo6365.34,51
Rome-Lib/graficon21nodi/grafo433.21,55
Rome-Lib/graficon36nodi/grafo2215.36,54
Rome-Lib/graficon36nodi/grafo2104.36,57
north/g.36.15.graphml,52
Rome-Lib/graficon28nodi/grafo116.28,52
Rome-Lib/graficon31nodi/grafo1689.31,53
Rome-Lib/graficon35nodi/grafo3923.35,58
Rome-Lib/graficon34nodi/grafo5495.34,53
Rome-Lib/graficon40nodi/grafo5475.40,56
Rome-Lib/graficon34nodi/grafo11531.34,50
Rome-Lib/graficon42nodi/grafo3738.42,56
Rome-Lib/graficon21nodi/grafo2846.21,56
Rome-Lib/graficon37nodi/grafo7233.37,51
Rome-Lib/graficon32nodi/grafo9947.32,58
Rome-Lib/graficon31nodi/grafo1637.31,56
Rome-Lib/graficon32nodi/grafo10059.32,56
Rome-Lib/graficon38nodi/grafo6948.38,52
Rome-Lib/graficon41nodi/grafo6180.41,54
Rome-Lib/graficon31nodi/grafo9923.31,57
north/g.29.4.graphml,51
Rome-Lib/graficon36nodi/grafo5612.36,53
Rome-Lib/graficon43nodi/grafo6878.43,56
north/g.22.41.graphml,55
Rome-Lib/graficon36nodi/grafo2212.36,54
Rome-Lib/graficon37nodi/grafo6254.37,57
Rome-Lib/graficon34nodi/grafo3124.34,56
Rome-Lib/graficon37nodi/grafo3977.37,59
Rome-Lib/graficon41nodi/grafo3420.41,58
Rome-Lib/graficon32nodi/grafo1767.32,59
Rome-Lib/graficon37nodi/grafo2869.37,57
north/g.32.10.graphml,58
Rome-Lib/graficon19nodi/grafo703.19,56
Rome-Lib/graficon36nodi/grafo6220.36,52
Rome-Lib/graficon40nodi/grafo2627.40,56
Rome-Lib/graficon39nodi/grafo1548.39,51
Rome-Lib/graficon33nodi/grafo5730.33,56
Rome-Lib/graficon41nodi/grafo7311.41,55
Rome-Lib/graficon38nodi/grafo2543.38,53
north/g.32.2.graphml,56
Rome-Lib/graficon40nodi/grafo7251.40,56
Rome-Lib/graficon34nodi/grafo2454.34,50
Rome-Lib/graficon23nodi/grafo1974.23,54
Rome-Lib/graficon21nodi/grafo137.21,56
Rome-Lib/graficon38nodi/grafo6202.38,57
Rome-Lib/graficon36nodi/grafo6918.36,51
Rome-Lib/graficon40nodi/grafo3634.40,53
Rome-Lib/graficon34nodi/grafo11332.34,51
north/g.35.26.graphml,53
north/g.37.18.graphml,54
Rome-Lib/graficon35nodi/grafo11617.35,57
north/g.45.1.graphml,57
Rome-Lib/graficon35nodi/grafo3872.35,59
Rome-Lib/graficon33nodi/grafo1890.33,52
Rome-Lib/graficon32nodi/grafo10065.32,56
Rome-Lib/graficon37nodi/grafo11515.37,57
Rome-Lib/graficon34nodi/grafo11387.34,53
Rome-Lib/graficon32nodi/grafo10472.32,55
Rome-Lib/graficon30nodi/grafo2035.30,58
Rome-Lib/graficon38nodi/grafo5256.38,50
Rome-Lib/graficon35nodi/grafo9873.35,54
Rome-Lib/graficon35nodi/grafo9870.35,57
north/g.19.31.graphml,53
Rome-Lib/graficon40nodi/grafo2848.40,56
Rome-Lib/graficon25nodi/grafo2229.25,53
north/g.54.6.graphml,54
Rome-Lib/graficon37nodi/grafo5736.37,58
Rome-Lib/graficon37nodi/grafo3403.37,52
Rome-Lib/graficon36nodi/grafo6671.36,52
Rome-Lib/graficon34nodi/grafo11241.34,50
Rome-Lib/graficon36nodi/grafo11378.36,59
Rome-Lib/graficon37nodi/grafo2224.37,58
Rome-Lib/graficon32nodi/grafo2539.32,57
Rome-Lib/graficon33nodi/grafo11293.33,57
Rome-Lib/graficon28nodi/grafo3060.28,51
Rome-Lib/graficon35nodi/grafo395.35,59
Rome-Lib/graficon36nodi/grafo3574.36,58
Rome-Lib/graficon37nodi/grafo765.37,59
Rome-Lib/graficon31nodi/grafo1869.31,54
Rome-Lib/graficon30nodi/grafo11384.30,50
Rome-Lib/graficon33nodi/grafo5547.33,56
Rome-Lib/graficon35nodi/grafo2015.35,59
Rome-Lib/graficon40nodi/grafo4081.40,56
Rome-Lib/graficon35nodi/grafo2424.35,55
Rome-Lib/graficon39nodi/grafo11577.39,55
Rome-Lib/graficon38nodi/grafo7345.38,59
Rome-Lib/graficon38nodi/grafo6215.38,57
Rome-Lib/graficon36nodi/grafo2822.36,58
Rome-Lib/graficon32nodi/grafo2463.32,57
Rome-Lib/graficon28nodi/grafo1965.28,59
north/g.21.23.graphml,52
Rome-Lib/graficon27nodi/grafo1842.27,59
Rome-Lib/graficon27nodi/grafo2337.27,54
Total nodes in [60,70):
Rome-Lib/graficon44nodi/grafo7013.44,69
Rome-Lib/graficon41nodi/grafo6253.41,66
Rome-Lib/graficon47nodi/grafo6515.47,66
Rome-Lib/graficon45nodi/grafo6484.45,63
Rome-Lib/graficon37nodi/grafo3778.37,68
Rome-Lib/graficon39nodi/grafo2230.39,64
Rome-Lib/graficon39nodi/grafo7071.39,68
Rome-Lib/graficon40nodi/grafo7279.40,61
Rome-Lib/graficon42nodi/grafo5771.42,68
Rome-Lib/graficon39nodi/grafo3922.39,68
Rome-Lib/graficon43nodi/grafo1522.43,65
Rome-Lib/graficon32nodi/grafo6072.32,60
Rome-Lib/graficon38nodi/grafo7531.38,61
Rome-Lib/graficon46nodi/grafo4086.46,65
Rome-Lib/graficon38nodi/grafo10020.38,69
Rome-Lib/graficon39nodi/grafo6337.39,68
Rome-Lib/graficon23nodi/grafo2320.23,65
Rome-Lib/graficon37nodi/grafo5275.37,63
Rome-Lib/graficon39nodi/grafo10844.39,66
Rome-Lib/graficon36nodi/grafo10569.36,61
Rome-Lib/graficon37nodi/grafo5891.37,62
Rome-Lib/graficon45nodi/grafo5254.45,66
Rome-Lib/graficon39nodi/grafo10657.39,66
Rome-Lib/graficon40nodi/grafo4054.40,66
Rome-Lib/graficon39nodi/grafo3161.39,62
Rome-Lib/graficon37nodi/grafo2761.37,60
Rome-Lib/graficon39nodi/grafo5445.39,61
Rome-Lib/graficon35nodi/grafo11416.35,62
Rome-Lib/graficon37nodi/grafo6847.37,67
Rome-Lib/graficon38nodi/grafo2052.38,67
Rome-Lib/graficon22nodi/grafo2295.22,62
Rome-Lib/graficon33nodi/grafo6086.33,60
Rome-Lib/graficon35nodi/grafo11492.35,63
Rome-Lib/graficon41nodi/grafo7577.41,64
Rome-Lib/graficon33nodi/grafo10340.33,60
Rome-Lib/graficon39nodi/grafo6244.39,64
Rome-Lib/graficon34nodi/grafo2558.34,60
Rome-Lib/graficon41nodi/grafo5978.41,64
Rome-Lib/graficon47nodi/grafo7142.47,68
Rome-Lib/graficon38nodi/grafo3485.38,61
Rome-Lib/graficon38nodi/grafo9988.38,69
Rome-Lib/graficon37nodi/grafo2826.37,68
Rome-Lib/graficon38nodi/grafo5952.38,60
north/g.55.0.graphml,62
Rome-Lib/graficon47nodi/grafo6089.47,68
Rome-Lib/graficon34nodi/grafo7659.34,66
Rome-Lib/graficon39nodi/grafo9970.39,62
Rome-Lib/graficon42nodi/grafo6926.42,67
Rome-Lib/graficon36nodi/grafo11612.36,65
Rome-Lib/graficon40nodi/grafo5465.40,60
north/g.51.0.graphml,61
Rome-Lib/graficon34nodi/grafo2091.34,63
Rome-Lib/graficon36nodi/grafo10462.36,61
Rome-Lib/graficon38nodi/grafo3788.38,63
Rome-Lib/graficon43nodi/grafo3152.43,66
Rome-Lib/graficon15nodi/grafo337.15,60
Rome-Lib/graficon40nodi/grafo7755.40,69
Rome-Lib/graficon36nodi/grafo3317.36,61
north/g.69.5.graphml,69
Rome-Lib/graficon43nodi/grafo4042.43,60
north/g.34.4.graphml,62
north/g.46.12.graphml,62
Rome-Lib/graficon38nodi/grafo3964.38,69
Rome-Lib/graficon37nodi/grafo6097.37,67
Rome-Lib/graficon43nodi/grafo4057.43,60
Rome-Lib/graficon42nodi/grafo6564.42,68
Rome-Lib/graficon38nodi/grafo10403.38,68
Rome-Lib/graficon40nodi/grafo5327.40,68
Rome-Lib/graficon36nodi/grafo3336.36,62
Rome-Lib/graficon32nodi/grafo5756.32,68
north/g.61.35.graphml,61
Rome-Lib/graficon46nodi/grafo3662.46,63
Rome-Lib/graficon36nodi/grafo3960.36,66
Rome-Lib/graficon36nodi/grafo11309.36,61
Rome-Lib/graficon51nodi/grafo1621.51,66
Rome-Lib/graficon35nodi/grafo10510.35,61
north/g.22.0.graphml,66
Rome-Lib/graficon38nodi/grafo6478.38,67
Rome-Lib/graficon32nodi/grafo2116.32,60
Rome-Lib/graficon41nodi/grafo7624.41,69
Rome-Lib/graficon45nodi/grafo7734.45,68
Rome-Lib/graficon35nodi/grafo2043.35,60
Rome-Lib/graficon39nodi/grafo7267.39,66
Rome-Lib/graficon43nodi/grafo7484.43,63
Rome-Lib/graficon45nodi/grafo6129.45,61
Rome-Lib/graficon28nodi/grafo1351.28,60
north/g.30.1.graphml,69
Rome-Lib/graficon36nodi/grafo6093.36,63
Rome-Lib/graficon45nodi/grafo6855.45,68
Rome-Lib/graficon38nodi/grafo5378.38,60
Rome-Lib/graficon39nodi/grafo3585.39,64
Rome-Lib/graficon33nodi/grafo11606.33,60
Rome-Lib/graficon35nodi/grafo2020.35,68
Rome-Lib/graficon36nodi/grafo3358.36,63
Rome-Lib/graficon46nodi/grafo6631.46,69
north/g.45.0.graphml,65
Rome-Lib/graficon37nodi/grafo7743.37,68
Rome-Lib/graficon29nodi/grafo2741.29,66
Rome-Lib/graficon39nodi/grafo6848.39,67
Rome-Lib/graficon37nodi/grafo7710.37,60
Rome-Lib/graficon35nodi/grafo6010.35,60
Rome-Lib/graficon38nodi/grafo11452.38,62
Rome-Lib/graficon33nodi/grafo11643.33,60
Rome-Lib/graficon40nodi/grafo5446.40,65
Rome-Lib/graficon38nodi/grafo11575.38,66
Rome-Lib/graficon24nodi/grafo2702.24,68
Rome-Lib/graficon48nodi/grafo3111.48,63
Rome-Lib/graficon37nodi/grafo4058.37,64
Rome-Lib/graficon37nodi/grafo5262.37,69
Rome-Lib/graficon47nodi/grafo3121.47,65
Rome-Lib/graficon44nodi/grafo7342.44,68
Rome-Lib/graficon47nodi/grafo6634.47,68
Rome-Lib/graficon24nodi/grafo119.24,62
Rome-Lib/graficon42nodi/grafo2322.42,69
north/g.48.18.graphml,68
Rome-Lib/graficon37nodi/grafo2374.37,69
Rome-Lib/graficon37nodi/grafo2398.37,64
Rome-Lib/graficon34nodi/grafo2899.34,62
Rome-Lib/graficon43nodi/grafo5786.43,65
Rome-Lib/graficon38nodi/grafo5711.38,66
Rome-Lib/graficon37nodi/grafo3576.37,69
Rome-Lib/graficon44nodi/grafo1219.44,66
Rome-Lib/graficon38nodi/grafo3321.38,66
Rome-Lib/graficon43nodi/grafo7668.43,69
Rome-Lib/graficon41nodi/grafo5941.41,69
Rome-Lib/graficon35nodi/grafo3202.35,64
Rome-Lib/graficon40nodi/grafo2529.40,62
Rome-Lib/graficon42nodi/grafo1337.42,62
Rome-Lib/graficon31nodi/grafo1349.31,62
Rome-Lib/graficon52nodi/grafo7678.52,64
Rome-Lib/graficon34nodi/grafo5991.34,60
Rome-Lib/graficon36nodi/grafo6283.36,60
Rome-Lib/graficon47nodi/grafo909.47,63
Rome-Lib/graficon36nodi/grafo5809.36,63
north/g.23.76.graphml,62
Rome-Lib/graficon41nodi/grafo5637.41,61
Rome-Lib/graficon39nodi/grafo2708.39,69
Rome-Lib/graficon37nodi/grafo3406.37,62
Rome-Lib/graficon33nodi/grafo11426.33,60
Rome-Lib/graficon34nodi/grafo11386.34,65
Rome-Lib/graficon40nodi/grafo6167.40,66
Rome-Lib/graficon39nodi/grafo3962.39,63
north/g.47.23.graphml,67
Rome-Lib/graficon30nodi/grafo359.30,60
Rome-Lib/graficon38nodi/grafo6069.38,60
Rome-Lib/graficon38nodi/grafo4092.38,66
Rome-Lib/graficon38nodi/grafo6593.38,62
Rome-Lib/graficon42nodi/grafo5250.42,64
Rome-Lib/graficon38nodi/grafo6596.38,61
Rome-Lib/graficon36nodi/grafo7509.36,69
Rome-Lib/graficon34nodi/grafo1962.34,63
Rome-Lib/graficon48nodi/grafo5587.48,69
Rome-Lib/graficon34nodi/grafo5815.34,63
north/g.29.3.graphml,65
Rome-Lib/graficon40nodi/grafo6142.40,64
Rome-Lib/graficon37nodi/grafo2070.37,69
Rome-Lib/graficon40nodi/grafo7449.40,62
Rome-Lib/graficon35nodi/grafo6035.35,61
Rome-Lib/graficon34nodi/grafo3178.34,60
Rome-Lib/graficon41nodi/grafo3575.41,68
north/g.43.12.graphml,63
Rome-Lib/graficon40nodi/grafo3777.40,65
Rome-Lib/graficon36nodi/grafo3742.36,63
north/g.45.7.graphml,61
Rome-Lib/graficon30nodi/grafo484.30,63
Rome-Lib/graficon38nodi/grafo3416.38,68
Rome-Lib/graficon43nodi/grafo6908.43,60
Rome-Lib/graficon27nodi/grafo2915.27,62
Rome-Lib/graficon44nodi/grafo7237.44,66
Rome-Lib/graficon38nodi/grafo2959.38,61
Rome-Lib/graficon37nodi/grafo3395.37,69
Rome-Lib/graficon38nodi/grafo5367.38,64
Rome-Lib/graficon43nodi/grafo3669.43,67
Rome-Lib/graficon38nodi/grafo2304.38,63
north/g.62.6.graphml,63
Rome-Lib/graficon36nodi/grafo3200.36,63
north/g.44.21.graphml,68
Rome-Lib/graficon38nodi/grafo2986.38,67
Rome-Lib/graficon45nodi/grafo1279.45,67
Rome-Lib/graficon34nodi/grafo5527.34,69
Rome-Lib/graficon43nodi/grafo5868.43,66
Rome-Lib/graficon27nodi/grafo1625.27,61
