Index,File,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
5699,Rome-Lib/graficon73nodi/grafo4406.73,3318,4040,7544,11759,46,5.879,5.8225,1,0.273
5700,Rome-Lib/graficon75nodi/grafo7937.75,3118,3672,6976,10739,31,9.118,10.96,78,0.287
5701,Rome-Lib/graficon87nodi/grafo7132.87,3094,3772,7052,10977,35,6.183,5.8105,1,0.228
5702,Rome-Lib/graficon94nodi/grafo11108.94,3372,4262,7820,12341,49,10.171,9.1704,1,0.307
5703,Rome-Lib/graficon75nodi/grafo4903.75,3568,4922,8676,14089,85,35.468,34.3558,1,0.338
5704,Rome-Lib/graficon87nodi/grafo8743.87,3440,4772,8398,13650,53,10.632,10.5442,1,0.29
5705,Rome-Lib/graficon92nodi/grafo10328.92,2224,2554,4964,7497,7,0.805,1.1046,1,0.188
5706,Rome-Lib/graficon68nodi/grafo9677.68,3080,3862,7128,11195,42,6.212,6.1032,1,0.263
5707,Rome-Lib/graficon84nodi/grafo9771.84,2442,2760,5388,8121,19,2.183,2.1865,1,0.219
5708,Rome-Lib/graficon63nodi/grafo4660.63,2882,3424,6492,10001,34,8.348,11.5748,297,0.21
5709,Rome-Lib/graficon80nodi/grafo8075.80,3548,4628,8362,13344,54,21.691,31.6558,42,0.336
5710,Rome-Lib/graficon77nodi/grafo4983.77,3082,3832,7100,11121,33,5.388,5.3801,1,0.26
5711,Rome-Lib/graficon82nodi/grafo6679.82,3642,4402,8231,12826,36,9.752,10.9197,19,0.273
5712,Rome-Lib/graficon73nodi/grafo9485.73,2420,3034,5641,8795,38,3.276,3.2231,1,0.22
5713,Rome-Lib/graficon84nodi/grafo8556.84,4124,5428,9739,15632,68,25.929,25.4842,1,0.347
5714,Rome-Lib/graficon81nodi/grafo8167.81,3838,4686,8711,13634,47,22.629,33.4861,167,0.285
5715,Rome-Lib/graficon94nodi/grafo10954.94,2754,3438,6379,9972,46,23.42,38.7484,266,0.237
5716,Rome-Lib/graficon91nodi/grafo8915.91,3640,4702,8529,13575,59,17.533,17.0739,1,0.309
5717,Rome-Lib/graficon94nodi/grafo10643.94,3502,4440,8129,12851,44,27.422,44.7805,341,0.292
5718,Rome-Lib/graficon75nodi/grafo8634.75,3192,4356,7735,12486,66,20.5,18.225,1,0.301
5719,Rome-Lib/graficon89nodi/grafo8208.89,3008,3658,6853,10649,37,8.939,8.8493,1,0.274
5720,Rome-Lib/graficon84nodi/grafo6520.84,3864,4744,8795,13792,39,8.946,9.3969,1,0.288
5721,Rome-Lib/graficon75nodi/grafo4992.75,2398,2912,5497,8479,26,3.748,3.8209,1,0.205
5722,Rome-Lib/graficon81nodi/grafo9715.81,2818,3350,6356,9784,36,6.899,6.7547,1,0.207
5723,Rome-Lib/graficon76nodi/grafo8282.76,2548,3240,5976,9374,40,5.085,4.7348,1,0.223
5724,Rome-Lib/graficon71nodi/grafo7935.71,2318,2732,5238,7989,24,1.694,1.6076,1,0.168
5725,Rome-Lib/graficon67nodi/grafo5322.67,2834,3852,6874,11047,61,7.486,7.8785,33,0.272
5726,Rome-Lib/graficon73nodi/grafo9591.73,3596,4816,8600,13838,70,23.668,26.7559,98,0.294
5727,Rome-Lib/graficon84nodi/grafo8632.84,2830,4004,7022,11425,64,15.907,14.7688,1,0.267
5728,Rome-Lib/graficon94nodi/grafo10471.94,3812,5172,9172,14836,60,19.315,19.9617,1,0.332
5729,Rome-Lib/graficon82nodi/grafo8705.82,3636,4352,8176,12698,44,8.789,8.9186,18,0.264
5730,Rome-Lib/graficon100nodi/grafo10542.100,4902,6804,11894,19461,116,600.02,1302.954,2596,0.425
5731,Rome-Lib/graficon88nodi/grafo7126.88,2574,3528,6290,10107,56,5.878,5.7471,1,0.234
5732,Rome-Lib/graficon71nodi/grafo8497.71,4294,5544,10026,16007,98,219.396,450.9053,702,0.332
5733,Rome-Lib/graficon49nodi/grafo6603.49,2974,3884,7046,11197,58,8.052,7.8902,1,0.268
5734,Rome-Lib/graficon68nodi/grafo9032.68,2474,2990,5652,8712,37,3.741,3.6144,1,0.208
5735,Rome-Lib/graficon72nodi/grafo9819.72,3558,4662,8408,13434,59,14.682,15.2421,37,0.318
5736,Rome-Lib/graficon67nodi/grafo1553.67,1740,1974,3902,5805,13,0.701,0.7337,1,0.155
5737,Rome-Lib/graficon72nodi/grafo8303.72,3342,4412,7942,12701,68,26.288,33.9844,180,0.266
5738,Rome-Lib/graficon90nodi/grafo11392.90,4110,5836,10134,16645,100,63.739,64.6946,1,0.369
5739,Rome-Lib/graficon100nodi/grafo10257.100,3570,4676,8434,13475,46,11.612,11.3221,1,0.326
5740,Rome-Lib/graficon79nodi/grafo7580.79,2266,2674,5128,7818,29,1.641,1.6621,1,0.176
5741,Rome-Lib/graficon80nodi/grafo4439.80,2568,3002,5758,8789,23,3.484,3.3053,1,0.228
5742,Rome-Lib/graficon84nodi/grafo6617.84,3796,5086,9071,14613,66,46.564,79.7057,714,0.325
5743,Rome-Lib/graficon47nodi/grafo6169.47,2428,2846,5463,8329,24,1.675,1.7472,1,0.205
5744,Rome-Lib/graficon56nodi/grafo3122.56,3210,3838,7237,11200,37,4.73,4.8891,1,0.236
5745,Rome-Lib/graficon77nodi/grafo7920.77,2270,2638,5097,7730,18,0.62,0.8001,1,0.19
5746,Rome-Lib/graficon84nodi/grafo7963.84,2390,2784,5363,8155,21,3.552,3.7815,31,0.171
5747,Rome-Lib/graficon88nodi/grafo8657.88,2400,2870,5459,8375,30,3.014,2.9183,1,0.203
5748,Rome-Lib/graficon71nodi/grafo9572.71,3388,4070,7647,11869,54,29.386,44.2156,161,0.248
5749,Rome-Lib/graficon92nodi/grafo10830.92,4896,6734,11819,19283,91,36.839,34.9216,1,0.438
5750,Rome-Lib/graficon80nodi/grafo4783.80,3134,3852,7175,11197,26,2.714,3.0408,1,0.276
5751,Rome-Lib/graficon75nodi/grafo8466.75,2922,3678,6789,10656,45,42.813,83.8428,1963,0.219
5752,Rome-Lib/graficon73nodi/grafo4800.73,2002,2188,4379,6471,12,1.046,1.0783,1,0.171
5753,Rome-Lib/graficon82nodi/grafo4636.82,3330,4430,7949,12740,64,31.414,42.0776,159,0.267
5754,Rome-Lib/graficon83nodi/grafo4936.83,2890,3734,6813,10780,42,7.981,7.0056,1,0.253
5755,Rome-Lib/graficon79nodi/grafo8129.79,3214,4132,7535,11937,68,54.02,80.4784,283,0.25
5756,Rome-Lib/graficon55nodi/grafo4002.55,2940,3588,6717,10440,27,2.133,2.1932,1,0.248
5757,DAGmar/graphs/2.6/uniform_n40_e104_i4.graphml,7600,12178,19958,34245,513,600.066,696.4014,1,0.763
5758,DAGmar/graphs/2.6/uniform_n40_e104_i7.graphml,7254,11990,19426,33602,699,600.07,675.237,1,0.687
5759,north/g.81.5.graphml,1830,1578,3588,4860,0,0.171,0.1662,1,0.124
5760,north/g.42.20.graphml,3788,4856,8825,14034,83,2.668,2.8583,1,0.339
5761,north/g.79.3.graphml,2276,1592,4050,5118,0,0.242,0.2479,1,0.126
5762,north/g.40.22.graphml,2108,2608,4899,7574,29,0.628,0.6009,1,0.159
5763,north/g.85.3.graphml,2452,2322,4957,7031,15,0.551,0.621,1,0.187
5764,north/g.30.17.graphml,2736,3366,6286,9783,23,1.784,2.021,1,0.203
5765,north/g.62.0.graphml,6684,9390,16261,26817,202,600.023,1463.4908,1574,0.597
5766,north/g.69.7.graphml,4568,5776,10531,16724,62,1.941,2.4132,1,0.375
5767,north/g.31.9.graphml,2284,2610,5082,7667,17,1.007,1.1195,1,0.163
5768,north/g.32.20.graphml,2286,2634,5109,7728,19,1.234,1.3578,1,0.165
5769,north/g.56.4.graphml,5280,7062,12531,20295,130,50.962,90.9132,755,0.442
5770,Rome-Lib/graficon80nodi/grafo7823.80,2998,4112,7300,11779,65,7.838,8.4105,84,0.27
5771,Rome-Lib/graficon73nodi/grafo4271.73,2474,2798,5462,8232,16,1.417,1.6682,1,0.179
5772,Rome-Lib/graficon98nodi/grafo10414.98,3734,4930,8854,14192,83,263.844,578.8696,2831,0.32
5773,Rome-Lib/graficon75nodi/grafo8166.75,4108,5174,9472,14989,64,62.145,113.3574,1005,0.341
5774,Rome-Lib/graficon77nodi/grafo4254.77,4586,5914,10690,17078,61,36.62,40.7029,42,0.387
5775,Rome-Lib/graficon82nodi/grafo9126.82,3062,3968,7220,11451,44,7.812,7.674,1,0.236
5776,Rome-Lib/graficon79nodi/grafo4641.79,2954,3616,6760,10517,33,5.654,5.4944,1,0.246
5777,Rome-Lib/graficon90nodi/grafo8937.90,3260,4284,7734,12340,48,9.13,8.4623,1,0.255
5778,Rome-Lib/graficon78nodi/grafo8202.78,3894,5426,9510,15512,98,34.821,35.0313,1,0.346
5779,Rome-Lib/graficon85nodi/grafo9018.85,3568,4546,8304,13149,59,23.536,31.2683,213,0.299
5780,Rome-Lib/graficon90nodi/grafo11352.90,3454,4722,8366,13532,67,17.527,16.0152,1,0.306
5781,Rome-Lib/graficon96nodi/grafo10986.96,3902,5092,9184,14681,62,38.19,49.0939,119,0.324
5782,Rome-Lib/graficon68nodi/grafo9200.68,3336,4010,7536,11693,41,8.084,7.7423,1,0.276
5783,Rome-Lib/graficon86nodi/grafo8999.86,2504,3234,5929,9337,32,1.878,1.8295,1,0.193
5784,Rome-Lib/graficon82nodi/grafo8204.82,2908,3632,6731,10534,33,2.237,2.1403,1,0.247
5785,Rome-Lib/graficon80nodi/grafo4517.80,4422,5632,10245,16291,59,15.722,15.2214,1,0.366
5786,Rome-Lib/graficon92nodi/grafo8707.92,2968,3658,6817,10629,38,6.716,7.172,31,0.219
5787,Rome-Lib/graficon76nodi/grafo6000.76,3872,4784,8847,13896,52,11.29,10.6477,1,0.318
5788,Rome-Lib/graficon63nodi/grafo5049.63,3032,3594,6817,10501,24,0.809,0.8902,1,0.228
5789,Rome-Lib/graficon58nodi/grafo4114.58,2416,2802,5409,8213,21,1.773,1.7524,1,0.206
5790,Rome-Lib/graficon81nodi/grafo8079.81,3974,5488,9653,15707,51,11.656,11.4326,1,0.321
5791,Rome-Lib/graficon65nodi/grafo9020.65,3564,4620,8375,13332,58,5.803,5.8159,1,0.272
5792,Rome-Lib/graficon73nodi/grafo8590.73,3932,4762,8885,13871,50,16.666,25.7454,38,0.32
5793,Rome-Lib/graficon77nodi/grafo4533.77,3436,4324,7951,12528,54,3.538,3.4979,1,0.291
5794,Rome-Lib/graficon77nodi/grafo9189.77,3318,4242,7752,12264,32,3.17,3.3645,1,0.28
5795,Rome-Lib/graficon75nodi/grafo8174.75,3074,3836,7102,11127,36,2.434,2.8855,1,0.259
5796,Rome-Lib/graficon89nodi/grafo8471.89,3466,4510,8168,13008,62,24.66,36.2366,144,0.269
5797,Rome-Lib/graficon74nodi/grafo4975.74,2300,2674,5166,7835,17,0.672,0.8274,1,0.193
5798,Rome-Lib/graficon93nodi/grafo10601.93,3964,5296,9452,15222,71,92.438,177.5065,743,0.341
5799,Rome-Lib/graficon81nodi/grafo8425.81,2540,3358,6090,9665,48,8.673,10.1696,40,0.198
5800,Rome-Lib/graficon82nodi/grafo8269.82,4002,5722,9916,16306,102,340.968,732.5788,2719,0.354
5801,Rome-Lib/graficon100nodi/grafo11147.100,3024,3870,7086,11187,46,5.594,5.2866,1,0.246
5802,Rome-Lib/graficon74nodi/grafo8721.74,2630,3124,5946,9125,31,4.173,4.0129,1,0.219
5803,Rome-Lib/graficon77nodi/grafo7868.77,2478,2906,5576,8504,34,5.751,5.4649,1,0.18
5804,Rome-Lib/graficon82nodi/grafo6896.82,3668,4438,8298,12929,43,40.754,65.4479,388,0.299
5805,Rome-Lib/graficon92nodi/grafo10724.92,2842,3704,6738,10681,39,8.718,8.7319,52,0.248
5806,Rome-Lib/graficon81nodi/grafo8158.81,4284,6010,10486,17167,102,142.95,254.5485,223,0.378
5807,Rome-Lib/graficon84nodi/grafo8300.84,4844,6430,11466,18497,77,40.428,41.4637,1,0.391
5808,Rome-Lib/graficon82nodi/grafo8149.82,4344,5330,9866,15497,57,32.117,49.0484,79,0.356
5809,Rome-Lib/graficon40nodi/grafo6763.40,2314,2598,5104,7652,13,0.873,0.9598,1,0.164
5810,Rome-Lib/graficon94nodi/grafo10931.94,3336,3990,7519,11643,22,3.287,3.4271,1,0.273
5811,Rome-Lib/graficon88nodi/grafo9812.88,3424,4156,7773,12102,45,26.481,35.0216,134,0.309
5812,Rome-Lib/graficon72nodi/grafo9666.72,4416,6048,10657,17328,110,85.319,147.543,785,0.382
5813,Rome-Lib/graficon74nodi/grafo6977.74,3094,3854,7141,11182,44,1.862,1.8738,1,0.247
5814,Rome-Lib/graficon78nodi/grafo6761.78,3502,4366,8061,12666,53,23.652,30.5855,84,0.294
5815,Rome-Lib/graficon83nodi/grafo8139.83,3108,3834,7135,11139,51,21.895,33.5242,298,0.246
5816,Rome-Lib/graficon85nodi/grafo8189.85,4222,5402,9817,15616,64,19.349,18.6268,1,0.347
5817,Rome-Lib/graficon68nodi/grafo9064.68,2070,2302,4565,6790,22,0.542,0.5504,1,0.172
5818,Rome-Lib/graficon61nodi/grafo3396.61,3728,4802,8723,13869,77,54.401,76.9889,157,0.33
5819,Rome-Lib/graficon92nodi/grafo8573.92,3360,3970,7523,11605,47,21.81,31.5457,109,0.259
5820,Rome-Lib/graficon92nodi/grafo11431.92,4332,6168,10693,17586,108,600.023,1311.0899,1232,0.393
5821,Rome-Lib/graficon82nodi/grafo5572.82,4528,6268,10989,17934,89,107.747,202.6638,476,0.415
5822,Rome-Lib/graficon86nodi/grafo9584.86,4212,5656,10061,16246,89,579.541,1367.0146,2666,0.332
5823,Rome-Lib/graficon80nodi/grafo481.80,3842,4760,8795,13821,56,34.354,43.1259,82,0.317
5824,Rome-Lib/graficon85nodi/grafo8617.85,3646,4632,8471,13403,39,12.021,13.2269,38,0.31
5825,Rome-Lib/graficon66nodi/grafo9214.66,2448,3074,5716,8909,31,3.576,3.4321,1,0.188
5826,Rome-Lib/graficon97nodi/grafo10906.97,3352,3920,7466,11476,40,35.971,62.2932,624,0.274
5827,Rome-Lib/graficon92nodi/grafo7499.92,3728,4742,8664,13719,51,19.293,25.4724,153,0.33
5828,Rome-Lib/graficon94nodi/grafo10910.94,2108,2644,4946,7664,23,1.218,1.2475,1,0.163
5829,Rome-Lib/graficon78nodi/grafo8252.78,2960,3778,6932,10925,32,3.384,3.2189,1,0.256
5830,Rome-Lib/graficon85nodi/grafo9140.85,4230,6308,10732,17885,106,71.76,102.4045,171,0.352
5831,Rome-Lib/graficon95nodi/grafo10916.95,3546,4320,8060,12573,36,10.544,12.7227,71,0.291
5832,Rome-Lib/graficon77nodi/grafo9766.77,3982,4966,9142,14406,63,98.533,196.5728,985,0.33
5833,Rome-Lib/graficon80nodi/grafo9413.80,3550,4512,8256,13055,54,38.678,37.3429,1,0.271
5834,Rome-Lib/graficon80nodi/grafo9704.80,3138,3976,7308,11509,47,13.294,13.565,1,0.264
5835,Rome-Lib/graficon73nodi/grafo8698.73,2912,3282,6388,9661,27,4.791,4.7866,1,0.237
5836,Rome-Lib/graficon95nodi/grafo10267.95,4274,5666,10134,16302,86,270.977,550.9818,1440,0.331
5837,Rome-Lib/graficon75nodi/grafo9161.75,4156,5550,9900,15953,85,41.694,42.0915,1,0.357
5838,Rome-Lib/graficon83nodi/grafo9629.83,3312,4180,7686,12106,62,103.311,238.7665,1783,0.281
5839,Rome-Lib/graficon62nodi/grafo9588.62,4062,5420,9676,15581,92,68.812,112.1651,128,0.365
5840,Rome-Lib/graficon77nodi/grafo5413.77,4138,4918,9250,14364,42,20.524,26.8813,77,0.316
5841,Rome-Lib/graficon90nodi/grafo9958.90,4028,5108,9331,14784,59,20.056,20.0838,1,0.361
5842,Rome-Lib/graficon61nodi/grafo4668.61,2928,3640,6763,10564,42,16.711,22.4621,119,0.251
5843,Rome-Lib/graficon97nodi/grafo10561.97,4184,5290,9669,15317,54,40.895,59.5304,308,0.32
5844,Rome-Lib/graficon82nodi/grafo9133.82,3150,3786,7131,11040,15,1.615,1.6262,1,0.259
5845,Rome-Lib/graficon66nodi/grafo9727.66,2982,3484,6661,10201,29,6.894,6.9165,1,0.246
5846,Rome-Lib/graficon74nodi/grafo9131.74,3568,4450,8213,12909,42,14.522,25.1197,482,0.304
5847,Rome-Lib/graficon82nodi/grafo4610.82,2686,3332,6213,9673,41,7.165,7.7956,7,0.232
5848,Rome-Lib/graficon86nodi/grafo7108.86,2844,3256,6295,9562,27,4.007,3.9907,1,0.201
5849,Rome-Lib/graficon97nodi/grafo8903.97,3264,3864,7323,11292,32,4.975,4.8957,1,0.268
5850,Rome-Lib/graficon96nodi/grafo10152.96,3680,4714,8589,13625,46,8.725,8.9435,28,0.337
5851,Rome-Lib/graficon66nodi/grafo4526.66,3304,3904,7403,11412,45,8.343,7.836,1,0.262
5852,Rome-Lib/graficon77nodi/grafo9835.77,3068,3672,6935,10714,30,5.814,6.504,42,0.262
5853,Rome-Lib/graficon72nodi/grafo9045.72,2688,3182,6065,9299,28,2.34,2.2342,1,0.198
5854,Rome-Lib/graficon84nodi/grafo8612.84,3908,5126,9229,14769,69,21.976,21.7128,1,0.335
5855,Rome-Lib/graficon95nodi/grafo9850.95,3502,4682,8379,13456,60,9.969,9.7708,1,0.278
5856,Rome-Lib/graficon87nodi/grafo8543.87,3448,4142,7786,12079,33,7.902,8.1328,1,0.281
5857,Rome-Lib/graficon87nodi/grafo8297.87,4350,6062,10608,17330,112,600.022,1247.835,1211,0.394
5858,Rome-Lib/graficon94nodi/grafo10852.94,2356,2670,5222,7853,14,1.471,1.4904,1,0.168
5859,Rome-Lib/graficon75nodi/grafo8162.75,2758,3222,6176,9434,28,3.92,3.67,1,0.243
5860,Rome-Lib/graficon96nodi/grafo10579.96,3914,4776,8886,13897,52,34.306,57.7954,71,0.323
5861,Rome-Lib/graficon90nodi/grafo8701.90,4724,6500,11420,18612,113,461.07,991.6011,2182,0.433
5862,Rome-Lib/graficon82nodi/grafo5861.82,4900,6126,11222,17765,49,10.742,11.7676,1,0.423
5863,Rome-Lib/graficon96nodi/grafo10449.96,3802,4914,8912,14186,73,40.075,71.0978,61,0.293
5864,Rome-Lib/graficon66nodi/grafo8738.66,3582,4566,8344,13206,76,87.374,141.098,506,0.306
5865,Rome-Lib/graficon83nodi/grafo8444.83,3186,4126,7508,11908,54,43.546,79.087,382,0.251
5866,Rome-Lib/graficon96nodi/grafo8776.96,4136,4852,9185,14198,52,47.676,80.4859,441,0.33
5867,Rome-Lib/graficon80nodi/grafo9236.80,4360,6038,10595,17275,104,103.523,220.2738,149,0.38
5868,Rome-Lib/graficon90nodi/grafo7978.90,3830,4748,8775,13785,67,12.46,11.9029,1,0.348
5869,Rome-Lib/graficon82nodi/grafo5013.82,3028,3802,7027,11019,39,5.68,5.3759,1,0.249
5870,Rome-Lib/graficon99nodi/grafo10222.99,3596,4714,8507,13583,45,8.101,8.2031,1,0.321
5871,Rome-Lib/graficon84nodi/grafo8637.84,5550,7288,13035,20995,100,79.155,142.4644,191,0.459
5872,Rome-Lib/graficon79nodi/grafo7953.79,4452,5890,10539,16951,82,252.858,590.9715,2279,0.396
5873,Rome-Lib/graficon88nodi/grafo8948.88,5142,7062,12401,20226,122,600.036,1326.9284,2969,0.44
5874,Rome-Lib/graficon90nodi/grafo8891.90,2610,3164,5971,9215,35,4.654,4.3439,1,0.225
5875,Rome-Lib/graficon86nodi/grafo9565.86,3576,4342,8115,12643,49,42.428,74.5367,653,0.263
5876,Rome-Lib/graficon76nodi/grafo8526.76,3078,3698,6973,10784,38,10.681,12.1647,75,0.261
5877,Rome-Lib/graficon87nodi/grafo4957.87,3008,3506,6711,10269,21,3.207,3.1599,1,0.22
5878,Rome-Lib/graficon66nodi/grafo8172.66,3518,4618,8334,13304,58,16.67,18.9327,85,0.33
5879,Rome-Lib/graficon76nodi/grafo5361.76,4282,5576,10056,16081,66,32.332,47.2286,224,0.36
5880,Rome-Lib/graficon94nodi/grafo11064.94,4324,5450,9972,15787,72,307.456,702.2038,2757,0.346
5881,Rome-Lib/graficon73nodi/grafo8985.73,3550,4324,8072,12585,34,4.554,4.6125,1,0.293
5882,Rome-Lib/graficon76nodi/grafo4477.76,2904,3524,6626,10262,36,4.894,4.5694,1,0.243
5883,Rome-Lib/graficon72nodi/grafo8359.72,2384,2652,5234,7822,24,1.836,2.0597,1,0.172
5884,Rome-Lib/graficon89nodi/grafo8958.89,4548,5904,10650,17034,78,80.726,137.6232,186,0.405
5885,Rome-Lib/graficon89nodi/grafo8853.89,4166,5188,9552,15053,62,19.438,28.0966,70,0.357
5886,Rome-Lib/graficon52nodi/grafo3844.52,2790,3326,6314,9710,20,1.821,1.8066,1,0.209
5887,Rome-Lib/graficon68nodi/grafo7894.68,2828,3356,6382,9804,34,4.049,4.1593,1,0.241
5888,Rome-Lib/graficon96nodi/grafo8757.96,3340,4026,7564,11735,32,5.086,4.7436,1,0.258
5889,Rome-Lib/graficon72nodi/grafo4564.72,2116,2500,4814,7308,23,4.724,5.0618,41,0.192
5890,Rome-Lib/graficon97nodi/grafo8930.97,3760,4780,8738,13830,61,50.024,88.3741,362,0.318
5891,Rome-Lib/graficon95nodi/grafo10964.95,3784,4822,8805,13947,46,9.429,9.5322,25,0.314
5892,Rome-Lib/graficon78nodi/grafo9309.78,3128,3638,6965,10659,31,6.754,6.0225,1,0.28
5893,Rome-Lib/graficon68nodi/grafo7887.68,3412,4158,7769,12101,34,10.34,13.2012,338,0.281
5894,Rome-Lib/graficon79nodi/grafo4785.79,3340,4160,7699,12070,52,27.669,45.1337,318,0.281
5895,Rome-Lib/graficon83nodi/grafo8457.83,3266,4178,7643,12078,49,17.683,26.3794,178,0.297
5896,Rome-Lib/graficon84nodi/grafo8222.84,2808,3456,6463,10044,42,8.823,8.2912,1,0.229
5897,Rome-Lib/graficon74nodi/grafo4834.74,2454,2772,5425,8157,20,1.391,1.432,1,0.204
5898,Rome-Lib/graficon85nodi/grafo8624.85,4086,5582,9867,15998,74,76.782,139.2808,1110,0.365
5899,Rome-Lib/graficon62nodi/grafo8010.62,3348,3978,7525,11619,34,4.997,4.8805,1,0.27
5900,Rome-Lib/graficon97nodi/grafo10875.97,3582,4394,8175,12776,41,17.298,20.0116,84,0.297
5901,Rome-Lib/graficon77nodi/grafo8146.77,2926,3520,6645,10263,43,7.268,6.7919,1,0.214
5902,Rome-Lib/graficon80nodi/grafo4865.80,3838,5092,9129,14649,75,43.067,40.6631,1,0.361
5903,Rome-Lib/graficon81nodi/grafo6187.81,3728,4678,8605,13559,49,10.839,14.2543,117,0.35
5904,Rome-Lib/graficon75nodi/grafo9545.75,2768,3036,6003,8974,17,3.543,3.562,7,0.196
5905,Rome-Lib/graficon98nodi/grafo10788.98,3880,5488,9567,15660,91,40.916,39.799,1,0.345
5906,Rome-Lib/graficon69nodi/grafo8450.69,3128,4686,8013,13279,100,58.366,106.6878,995,0.305
5907,Rome-Lib/graficon74nodi/grafo5116.74,3108,3834,7141,11139,37,7.092,6.8348,1,0.258
5908,DAGmar/graphs/1.6/uniform_n60_e96_i4.graphml,6526,9058,15781,25908,151,600.023,1142.5317,240,0.587
5909,DAGmar/graphs/2.6/uniform_n40_e104_i1.graphml,8370,13100,21669,36935,837,600.15,665.0734,1,0.789
5910,north/g.59.14.graphml,3028,3388,6607,9984,34,1.392,1.5272,1,0.217
5911,north/g.43.0.graphml,2808,2426,5427,7469,8,0.92,1.0263,1,0.2
5912,north/g.85.8.graphml,2618,2508,5319,7579,15,0.692,0.7292,1,0.171
5913,north/g.95.3.graphml,1954,1766,3913,5392,1,0.205,0.1911,1,0.163
5914,north/g.84.1.graphml,1834,2410,4441,6942,54,0.543,0.5835,1,0.165
5915,north/g.31.8.graphml,2540,2882,5621,8475,18,1.324,1.5055,1,0.208
5916,Rome-Lib/graficon94nodi/grafo10932.94,3786,4854,8840,14028,58,131.405,299.3562,1037,0.31
5917,Rome-Lib/graficon83nodi/grafo8106.83,3324,4194,7718,12147,53,13.896,14.0877,1,0.284
5918,Rome-Lib/graficon96nodi/grafo10165.96,4058,5230,9488,15104,55,13.988,14.1598,1,0.343
5919,Rome-Lib/graficon84nodi/grafo9785.84,2984,3576,6760,10432,37,9.814,10.7117,145,0.219
5920,Rome-Lib/graficon91nodi/grafo8736.91,3486,4158,7844,12138,45,34.897,56.8039,260,0.284
5921,Rome-Lib/graficon94nodi/grafo10343.94,2494,3066,5760,8912,31,2.825,2.6355,1,0.186
5922,Rome-Lib/graficon56nodi/grafo3136.56,3484,4136,7820,12082,49,37.601,61.489,558,0.284
5923,Rome-Lib/graficon65nodi/grafo4993.65,3648,4782,8630,13779,72,33.6,31.0059,1,0.316
5924,Rome-Lib/graficon82nodi/grafo8133.82,2706,3242,6148,9458,28,3.474,3.3769,1,0.198
5925,Rome-Lib/graficon67nodi/grafo9167.67,3088,3834,7123,11129,37,7.268,7.0041,1,0.233
5926,Rome-Lib/graficon78nodi/grafo9243.78,3198,3906,7305,11364,37,7.869,7.7204,1,0.263
5927,Rome-Lib/graficon59nodi/grafo3422.59,3836,5048,9085,14538,80,32.854,31.395,1,0.332
5928,Rome-Lib/graficon60nodi/grafo4795.60,3518,4318,8037,12554,38,3.485,3.1974,1,0.292
5929,Rome-Lib/graficon92nodi/grafo11404.92,3526,4564,8291,13173,66,24.06,22.2198,1,0.275
5930,Rome-Lib/graficon72nodi/grafo6836.72,3120,3622,6943,10615,33,2.242,2.2635,1,0.255
5931,Rome-Lib/graficon64nodi/grafo4150.64,3278,3966,7445,11554,32,1.816,2.2492,1,0.241
5932,Rome-Lib/graficon83nodi/grafo8256.83,2410,2924,5535,8515,30,5.179,4.818,1,0.202
5933,Rome-Lib/graficon93nodi/grafo11233.93,4372,5752,10325,16566,75,170.604,387.4607,2085,0.382
5934,Rome-Lib/graficon88nodi/grafo9706.88,4916,6458,11575,18603,104,600.093,1279.2826,1352,0.414
5935,Rome-Lib/graficon91nodi/grafo11349.91,2580,2942,5723,8645,21,2.07,1.9864,1,0.187
5936,Rome-Lib/graficon93nodi/grafo10440.93,3902,4894,8997,14186,49,14.067,14.5749,1,0.363
5937,Rome-Lib/graficon56nodi/grafo7634.56,3324,4030,7555,11737,39,9.046,8.5164,1,0.244
5938,Rome-Lib/graficon95nodi/grafo10645.95,3336,4222,7760,12223,54,27.944,34.1662,43,0.284
5939,Rome-Lib/graficon74nodi/grafo9654.74,2566,2886,5654,8498,21,3.922,3.9211,1,0.184
5940,Rome-Lib/graficon66nodi/grafo9324.66,4890,6652,11744,19075,93,69.972,115.6886,27,0.421
5941,Rome-Lib/graficon67nodi/grafo8438.67,3314,4342,7858,12512,65,11.722,11.116,1,0.288
5942,Rome-Lib/graficon75nodi/grafo8638.75,3308,3794,7304,11139,32,2.741,3.0088,1,0.239
5943,Rome-Lib/graficon83nodi/grafo9843.83,3446,4006,7654,11738,32,8.221,7.6164,1,0.281
5944,Rome-Lib/graficon95nodi/grafo10837.95,1978,2524,4704,7299,33,1.895,1.9261,1,0.155
5945,Rome-Lib/graficon78nodi/grafo4225.78,4166,5106,9474,14848,47,5.197,6.2344,1,0.375
5946,Rome-Lib/graficon83nodi/grafo5086.83,3212,4010,7424,11631,46,11.686,10.6043,1,0.304
5947,Rome-Lib/graficon81nodi/grafo9174.81,3042,3514,6758,10306,27,4.237,4.2752,1,0.216
5948,Rome-Lib/graficon75nodi/grafo8120.75,3080,3834,7116,11125,46,23.544,35.6725,225,0.268
5949,Rome-Lib/graficon78nodi/grafo4552.78,3472,4274,7949,12421,47,15.945,15.3954,1,0.29
5950,Rome-Lib/graficon83nodi/grafo4902.83,3508,4316,8027,12544,42,26.778,29.5848,42,0.295
