Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
493,north/g.26.22.graphml,26,38,1,118,114,232,694,3,0.011888980865478516,2,1,0.018
494,north/g.16.31.graphml,16,34,1,156,188,344,1296,8,0.05258607864379883,2,1,0.033
495,Rome-Lib/graficon26nodi/grafo1248.26,26,31,0,94,100,194,592,1,0.012894868850708008,2,1,0.015
496,Rome-Lib/graficon25nodi/grafo2937.25,25,36,0,103,108,211,672,2,0.016579151153564453,2,1,0.018
497,Rome-Lib/graficon19nodi/grafo924.19,19,32,0,59,56,115,254,0,0.0033638477325439453,2,1,0.008
498,Rome-Lib/graficon29nodi/grafo1315.29,29,39,0,121,130,251,756,0,0.007482051849365234,2,1,0.031
499,Rome-Lib/graficon15nodi/grafo1013.15,15,31,0,98,98,196,620,2,0.011376142501831055,2,1,0.02
500,Rome-Lib/graficon11nodi/grafo690.11,11,37,0,93,87,180,468,0,0.003615140914916992,2,1,0.012
501,Rome-Lib/graficon20nodi/grafo3049.20,20,33,0,64,78,142,338,2,0.008224964141845703,2,1,0.008
502,north/g.28.24.graphml,28,35,0,172,156,328,1640,0,0.012270927429199219,2,1,0.042
503,Rome-Lib/graficon32nodi/grafo11607.32,32,39,0,111,131,242,672,4,0.014864921569824219,2,1,0.017
504,Rome-Lib/graficon17nodi/grafo597.17,17,36,0,105,101,206,592,0,0.004209041595458984,2,1,0.015
505,Rome-Lib/graficon19nodi/grafo1660.19,19,34,0,57,60,117,226,2,0.0057070255279541016,2,1,0.006
506,Rome-Lib/graficon21nodi/grafo2664.21,21,38,0,90,99,189,484,1,0.010873079299926758,2,1,0.013
507,Rome-Lib/graficon19nodi/grafo976.19,19,34,1,89,85,174,476,1,0.008800029754638672,2,1,0.013
508,Rome-Lib/graficon26nodi/grafo1996.26,26,39,0,75,88,163,338,3,0.009176015853881836,2,1,0.009
509,Rome-Lib/graficon21nodi/grafo2208.21,21,32,0,33,33,66,98,1,0.003955841064453125,2,1,0.003
510,Rome-Lib/graficon25nodi/grafo1988.25,25,30,0,67,71,138,368,1,0.008012056350708008,2,1,0.009
511,Rome-Lib/graficon20nodi/grafo298.20,20,39,0,152,163,315,1252,1,0.02992105484008789,2,1,0.032
512,Rome-Lib/graficon27nodi/grafo987.27,27,34,0,121,128,249,866,3,0.03174901008605957,2,1,0.021
513,north/g.23.48.graphml,23,30,0,50,20,70,162,0,0.001672983169555664,2,0,0.004
514,Rome-Lib/graficon36nodi/grafo2402.36,36,39,0,113,99,212,672,0,0.006964921951293945,2,1,0.017
515,Rome-Lib/graficon26nodi/grafo1825.26,26,39,0,72,75,147,336,0,0.004899024963378906,2,1,0.009
516,Rome-Lib/graficon32nodi/grafo11397.32,32,37,0,62,58,120,280,0,0.003134012222290039,2,1,0.007
517,Rome-Lib/graficon25nodi/grafo2616.25,25,35,0,80,107,187,496,2,0.010331153869628906,2,1,0.014
518,north/g.15.48.graphml,15,38,0,93,107,200,514,1,0.011456966400146484,2,1,0.014
519,Rome-Lib/graficon32nodi/grafo11456.32,32,35,0,45,35,80,146,1,0.004400014877319336,2,1,0.004
520,Rome-Lib/graficon19nodi/grafo2079.19,19,31,0,81,76,157,414,1,0.007327079772949219,2,1,0.01
521,north/g.32.6.graphml,32,32,0,0,0,0,0,0,7.414817810058594e-05,2,0,0.0
522,Rome-Lib/graficon24nodi/grafo2588.24,24,35,0,75,81,156,354,1,0.008154869079589844,2,1,0.009
523,Rome-Lib/graficon22nodi/grafo1118.22,22,33,0,47,39,86,160,1,0.004469156265258789,2,1,0.004
524,Rome-Lib/graficon23nodi/grafo2014.23,23,30,1,64,75,139,370,2,0.00867915153503418,2,1,0.01
525,Rome-Lib/graficon18nodi/grafo2753.18,18,38,0,123,107,230,768,1,0.011718988418579102,2,1,0.019
526,Rome-Lib/graficon24nodi/grafo1343.24,24,34,0,94,67,161,496,0,0.003445863723754883,2,1,0.013
527,Rome-Lib/graficon12nodi/grafo2426.12,12,38,0,98,96,194,506,0,0.0036950111389160156,2,1,0.013
528,Rome-Lib/graficon25nodi/grafo654.25,25,33,0,42,25,67,114,0,0.00189208984375,2,1,0.003
529,Rome-Lib/graficon15nodi/grafo1782.15,15,32,0,69,83,152,358,3,0.008481025695800781,2,1,0.01
530,Rome-Lib/graficon20nodi/grafo2718.20,20,34,0,87,122,209,548,5,0.013438940048217773,2,1,0.014
531,Rome-Lib/graficon21nodi/grafo943.21,21,35,0,153,153,306,1230,4,0.02525496482849121,2,1,0.032
532,Rome-Lib/graficon20nodi/grafo2284.20,20,37,0,113,156,269,776,6,0.02262282371520996,2,1,0.023
533,Rome-Lib/graficon20nodi/grafo873.20,20,31,0,104,121,225,744,2,0.0175018310546875,2,1,0.019
534,Rome-Lib/graficon20nodi/grafo1733.20,20,30,0,100,126,226,702,3,0.016044139862060547,2,1,0.019
535,Rome-Lib/graficon25nodi/grafo2175.25,25,34,0,90,106,196,540,2,0.012792110443115234,2,1,0.015
536,Rome-Lib/graficon28nodi/grafo744.28,28,38,0,89,78,167,456,0,0.004071950912475586,2,1,0.012
537,north/g.24.6.graphml,24,30,0,91,92,183,662,0,0.006927013397216797,2,1,0.017
538,Rome-Lib/graficon35nodi/grafo5399.35,35,38,0,107,104,211,594,0,0.0060460567474365234,2,1,0.015
539,north/g.27.15.graphml,27,35,0,81,90,171,450,1,0.01135110855102539,2,1,0.012
540,north/g.21.15.graphml,21,38,0,101,112,213,592,4,0.01491689682006836,2,1,0.015
541,Rome-Lib/graficon28nodi/grafo2544.28,28,39,0,114,149,263,782,6,0.0299069881439209,2,1,0.021
542,Rome-Lib/graficon13nodi/grafo968.13,13,35,0,108,117,225,642,0,0.0054891109466552734,2,1,0.017
543,Rome-Lib/graficon28nodi/grafo1580.28,28,35,1,110,115,225,728,2,0.017584800720214844,2,1,0.021
544,north/g.25.5.graphml,25,30,0,94,78,172,556,0,0.0037839412689208984,2,1,0.016
545,north/g.26.23.graphml,26,39,0,106,122,228,662,2,0.016429901123046875,2,1,0.021
546,Rome-Lib/graficon19nodi/grafo356.19,19,30,0,46,49,95,172,0,0.002315998077392578,2,1,0.005
547,Rome-Lib/graficon25nodi/grafo1225.25,25,36,0,116,98,214,744,0,0.0054399967193603516,2,1,0.024
548,Rome-Lib/graficon17nodi/grafo2987.17,17,35,0,51,54,105,196,2,0.0060901641845703125,2,1,0.006
549,north/g.13.31.graphml,13,32,0,62,65,127,290,0,0.003665924072265625,2,1,0.008
550,Rome-Lib/graficon29nodi/grafo2085.29,29,33,0,59,55,114,226,0,0.002241849899291992,2,1,0.006
551,Rome-Lib/graficon23nodi/grafo655.23,23,31,0,30,17,47,72,0,0.002109050750732422,2,1,0.002
552,Rome-Lib/graficon19nodi/grafo2390.19,19,32,0,50,45,95,178,0,0.0018880367279052734,2,1,0.004
553,Rome-Lib/graficon28nodi/grafo2210.28,28,33,1,101,133,234,704,6,0.0161440372467041,2,1,0.018
554,Rome-Lib/graficon22nodi/grafo605.22,22,39,0,120,134,254,798,0,0.006972074508666992,2,1,0.02
555,Rome-Lib/graficon23nodi/grafo1266.23,23,30,0,92,91,183,576,0,0.004032135009765625,2,1,0.015
556,Rome-Lib/graficon21nodi/grafo152.21,21,36,0,89,98,187,488,1,0.010236024856567383,2,1,0.013
557,Rome-Lib/graficon26nodi/grafo1799.26,26,32,0,100,126,226,690,3,0.014917135238647461,2,1,0.018
558,Rome-Lib/graficon16nodi/grafo1635.16,16,34,0,107,129,236,702,1,0.010937929153442383,2,1,0.018
559,Rome-Lib/graficon22nodi/grafo2133.22,22,35,0,91,95,186,522,0,0.003968000411987305,2,1,0.014
560,Rome-Lib/graficon21nodi/grafo1104.21,21,32,0,74,78,152,364,2,0.009233951568603516,2,1,0.009
561,Rome-Lib/graficon18nodi/grafo2247.18,18,36,0,108,127,235,710,2,0.01573014259338379,2,1,0.018
562,Rome-Lib/graficon14nodi/grafo687.14,14,33,0,124,132,256,906,1,0.01873612403869629,2,1,0.023
563,north/g.17.34.graphml,17,38,0,80,84,164,374,2,0.009109020233154297,2,1,0.01
564,north/g.14.33.graphml,14,30,0,54,66,120,248,4,0.009119987487792969,2,1,0.007
565,Rome-Lib/graficon18nodi/grafo2658.18,18,30,0,53,49,102,232,0,0.0024919509887695312,2,1,0.007
566,Rome-Lib/graficon25nodi/grafo2704.25,25,31,1,100,124,224,698,6,0.01799488067626953,2,1,0.017
567,Rome-Lib/graficon24nodi/grafo918.24,24,32,0,56,46,102,214,0,0.0028798580169677734,2,1,0.006
568,Rome-Lib/graficon21nodi/grafo712.21,21,33,0,113,134,247,858,7,0.025146007537841797,2,1,0.022
569,Rome-Lib/graficon26nodi/grafo1923.26,26,35,0,83,88,171,440,1,0.00985097885131836,2,1,0.012
570,Rome-Lib/graficon27nodi/grafo1355.27,27,36,0,83,83,166,412,2,0.011197090148925781,2,1,0.011
571,Rome-Lib/graficon26nodi/grafo1377.26,26,33,0,69,49,118,282,1,0.006514072418212891,2,1,0.009
572,north/g.25.13.graphml,25,33,0,68,60,128,314,0,0.0035889148712158203,2,1,0.011
573,Rome-Lib/graficon26nodi/grafo1655.26,26,34,0,91,130,221,576,2,0.01344919204711914,2,1,0.015
574,Rome-Lib/graficon25nodi/grafo1995.25,25,39,1,131,169,300,906,5,0.029642820358276367,2,1,0.023
575,Rome-Lib/graficon32nodi/grafo10052.32,32,34,0,41,29,70,122,0,0.0035622119903564453,2,1,0.004
576,north/g.28.21.graphml,28,33,0,95,23,118,442,0,0.003595113754272461,2,0,0.012
577,Rome-Lib/graficon33nodi/grafo11483.33,33,39,0,102,127,229,610,2,0.013394832611083984,2,1,0.017
578,Rome-Lib/graficon23nodi/grafo131.23,23,36,0,75,68,143,336,1,0.008070230484008789,2,1,0.009
579,north/g.23.121.graphml,23,32,0,11,10,21,22,0,3.600120544433594e-05,2,0,0.001
580,Rome-Lib/graficon14nodi/grafo649.14,14,32,0,99,111,210,634,5,0.014854907989501953,2,1,0.017
581,Rome-Lib/graficon23nodi/grafo2028.23,23,32,4,125,179,304,1036,12,0.04051494598388672,2,1,0.03
582,Rome-Lib/graficon27nodi/grafo1170.27,27,35,0,89,85,174,492,0,0.005224943161010742,2,1,0.012
583,Rome-Lib/graficon17nodi/grafo3065.17,17,35,0,107,117,224,690,0,0.005450010299682617,2,1,0.02
584,Rome-Lib/graficon16nodi/grafo1173.16,16,32,0,70,81,151,342,4,0.016528844833374023,2,1,0.009
585,north/g.26.4.graphml,26,30,0,81,62,143,480,0,0.004975080490112305,2,1,0.013
586,Rome-Lib/graficon27nodi/grafo1304.27,27,33,0,58,46,104,230,0,0.003443002700805664,2,1,0.006
587,Rome-Lib/graficon26nodi/grafo2766.26,26,38,0,75,99,174,368,2,0.00979304313659668,2,1,0.013
588,Rome-Lib/graficon17nodi/grafo2360.17,17,30,0,44,50,94,168,2,0.006741046905517578,2,1,0.011
589,Rome-Lib/graficon19nodi/grafo1797.19,19,36,0,77,83,160,404,1,0.008944988250732422,2,1,0.012
590,Rome-Lib/graficon25nodi/grafo1968.25,25,39,0,179,209,388,1508,2,0.03274798393249512,2,1,0.039
591,Rome-Lib/graficon25nodi/grafo1309.25,25,36,0,85,58,143,398,1,0.007066011428833008,2,1,0.011
592,Rome-Lib/graficon24nodi/grafo1862.24,24,32,0,66,60,126,280,1,0.0070459842681884766,2,1,0.011
593,Rome-Lib/graficon19nodi/grafo228.19,19,30,0,89,107,196,566,1,0.012288808822631836,2,1,0.016
594,north/g.12.40.graphml,12,32,2,139,252,391,1356,24,0.034973859786987305,2,1,0.035
595,Rome-Lib/graficon16nodi/grafo2334.16,16,32,0,48,57,105,204,1,0.0064411163330078125,2,1,0.006
596,Rome-Lib/graficon14nodi/grafo1994.14,14,34,0,96,100,196,570,1,0.010895013809204102,2,1,0.016
597,Rome-Lib/graficon24nodi/grafo1954.24,24,30,0,68,70,138,352,1,0.007483959197998047,2,1,0.009
598,Rome-Lib/graficon19nodi/grafo2425.19,19,30,0,71,85,156,408,2,0.009742975234985352,2,1,0.011
599,Rome-Lib/graficon33nodi/grafo11023.33,33,36,0,45,30,75,124,0,0.0023360252380371094,2,1,0.003
600,north/g.23.1.graphml,23,41,0,133,119,252,808,0,0.005440950393676758,2,1,0.021
601,Rome-Lib/graficon37nodi/grafo5517.37,37,47,0,209,237,446,1814,4,0.03881716728210449,2,1,0.049
602,Rome-Lib/graficon26nodi/grafo2981.26,26,45,1,167,219,386,1268,10,0.04825186729431152,2,1,0.033
603,Rome-Lib/graficon30nodi/grafo1252.30,30,43,0,104,98,202,518,0,0.004937171936035156,2,1,0.013
604,Rome-Lib/graficon34nodi/grafo5855.34,34,41,0,75,78,153,330,0,0.003751993179321289,2,1,0.009
605,Rome-Lib/graficon30nodi/grafo341.30,30,49,0,186,228,414,1444,5,0.05018782615661621,2,1,0.036
606,Rome-Lib/graficon31nodi/grafo10025.31,31,43,0,173,202,375,1466,4,0.03573799133300781,2,1,0.038
607,Rome-Lib/graficon27nodi/grafo2840.27,27,45,1,158,179,337,1120,4,0.040032148361206055,2,1,0.028
608,Rome-Lib/graficon19nodi/grafo2939.19,19,46,0,118,127,245,672,3,0.015131950378417969,2,1,0.017
609,Rome-Lib/graficon31nodi/grafo11395.31,31,42,0,161,180,341,1290,4,0.04587292671203613,2,1,0.033
610,Rome-Lib/graficon27nodi/grafo2958.27,27,42,0,94,86,180,444,0,0.00395512580871582,2,1,0.014
611,Rome-Lib/graficon38nodi/grafo5314.38,38,43,0,134,172,306,960,5,0.026849985122680664,2,1,0.025
612,Rome-Lib/graficon34nodi/grafo1984.34,34,49,1,224,301,525,2100,13,0.09807801246643066,2,1,0.055
613,Rome-Lib/graficon33nodi/grafo10707.33,33,43,0,108,120,228,610,1,0.013907909393310547,2,1,0.016
614,north/g.23.77.graphml,23,48,3,298,421,719,3462,30,0.22655892372131348,2,1,0.093
615,Rome-Lib/graficon35nodi/grafo10085.35,35,46,0,175,225,400,1412,8,0.07068490982055664,2,1,0.038
616,Rome-Lib/graficon27nodi/grafo1867.27,27,46,0,70,69,139,304,0,0.005911111831665039,2,1,0.008
617,Rome-Lib/graficon35nodi/grafo11427.35,35,41,0,116,144,260,740,0,0.005547046661376953,2,1,0.019
618,Rome-Lib/graficon22nodi/grafo2748.22,22,45,0,154,167,321,992,0,0.008533000946044922,2,1,0.026
619,Rome-Lib/graficon22nodi/grafo656.22,22,42,0,109,113,222,588,0,0.005044221878051758,2,1,0.016
620,Rome-Lib/graficon35nodi/grafo7133.35,35,43,0,124,152,276,834,3,0.020220041275024414,2,1,0.021
621,Rome-Lib/graficon21nodi/grafo1838.21,21,42,0,117,110,227,654,0,0.005418062210083008,2,1,0.017
622,north/g.30.8.graphml,30,41,1,207,176,383,1784,5,0.0849769115447998,2,1,0.048
623,Rome-Lib/graficon28nodi/grafo1980.28,28,44,0,199,247,446,1756,1,0.042504072189331055,2,1,0.046
624,Rome-Lib/graficon32nodi/grafo11022.32,32,43,0,117,120,237,718,2,0.011957883834838867,2,1,0.019
625,Rome-Lib/graficon27nodi/grafo1973.27,27,45,0,173,179,352,1362,1,0.03137016296386719,2,1,0.034
626,Rome-Lib/graficon26nodi/grafo1026.26,26,45,0,174,194,368,1258,3,0.02053689956665039,2,1,0.034
627,Rome-Lib/graficon22nodi/grafo1503.22,22,44,0,90,93,183,404,0,0.0038030147552490234,2,1,0.011
628,Rome-Lib/graficon37nodi/grafo11124.37,37,49,0,168,192,360,1146,3,0.030039072036743164,2,1,0.031
629,Rome-Lib/graficon16nodi/grafo2211.16,16,41,0,144,181,325,1084,6,0.028123855590820312,2,1,0.028
630,Rome-Lib/graficon32nodi/grafo9996.32,32,44,0,127,126,253,740,0,0.005589008331298828,2,1,0.019
631,Rome-Lib/graficon38nodi/grafo3332.38,38,45,0,228,290,518,2312,2,0.05621194839477539,2,1,0.06
632,north/g.27.14.graphml,27,47,0,150,233,383,1222,19,0.0870821475982666,2,1,0.032
633,Rome-Lib/graficon30nodi/grafo3032.30,30,43,0,146,156,302,1002,3,0.04139089584350586,2,1,0.026
634,Rome-Lib/graficon21nodi/grafo1927.21,21,43,0,100,104,204,488,0,0.004542112350463867,2,1,0.013
635,Rome-Lib/graficon28nodi/grafo1817.28,28,49,0,119,124,243,610,2,0.01464390754699707,2,1,0.016
636,Rome-Lib/graficon27nodi/grafo762.27,27,43,0,119,110,229,658,1,0.014566183090209961,2,1,0.016
637,Rome-Lib/graficon19nodi/grafo1747.19,19,42,0,125,155,280,840,5,0.02005791664123535,2,1,0.022
638,Rome-Lib/graficon28nodi/grafo1283.28,28,42,0,185,213,398,1572,6,0.03170299530029297,2,1,0.043
639,north/g.14.22.graphml,14,44,0,141,173,314,946,8,0.07463788986206055,2,1,0.025
640,Rome-Lib/graficon34nodi/grafo11510.34,34,43,0,44,28,72,102,0,0.003353118896484375,2,1,0.003
641,Rome-Lib/graficon17nodi/grafo2902.17,17,42,0,107,116,223,600,2,0.014512062072753906,2,1,0.016
642,Rome-Lib/graficon34nodi/grafo5625.34,34,49,0,151,175,326,948,1,0.019995927810668945,2,1,0.025
643,north/g.13.63.graphml,13,49,0,217,298,515,1966,15,0.04659700393676758,2,1,0.05
644,Rome-Lib/graficon34nodi/grafo11180.34,34,40,0,65,55,120,230,0,0.0032219886779785156,2,1,0.006
645,Rome-Lib/graficon32nodi/grafo1725.32,32,48,0,153,195,348,1040,6,0.0296630859375,2,1,0.027
646,Rome-Lib/graficon38nodi/grafo3828.38,38,46,0,191,198,389,1514,1,0.021995067596435547,2,1,0.039
647,Rome-Lib/graficon32nodi/grafo11029.32,32,48,0,109,110,219,532,0,0.005686044692993164,2,1,0.014
648,Rome-Lib/graficon28nodi/grafo865.28,28,44,0,160,174,334,1112,2,0.025357961654663086,2,1,0.029
649,north/g.31.6.graphml,31,49,0,180,145,325,1268,0,0.009737014770507812,2,1,0.034
650,north/g.25.46.graphml,25,41,1,108,70,178,498,1,0.0054700374603271484,2,1,0.013
651,Rome-Lib/graficon22nodi/grafo2534.22,22,46,0,80,81,161,326,0,0.0029609203338623047,2,1,0.009
652,Rome-Lib/graficon27nodi/grafo552.27,27,41,0,69,67,136,266,0,0.0032329559326171875,2,1,0.007
653,Rome-Lib/graficon14nodi/grafo2738.14,14,40,0,115,125,240,680,1,0.011605024337768555,2,1,0.017
654,Rome-Lib/graficon23nodi/grafo764.23,23,40,0,72,71,143,292,1,0.00677800178527832,2,1,0.008
655,Rome-Lib/graficon34nodi/grafo11224.34,34,49,0,141,145,286,812,0,0.007163047790527344,2,1,0.021
656,Rome-Lib/graficon32nodi/grafo11307.32,32,49,0,173,182,355,1172,0,0.009489059448242188,2,1,0.03
657,Rome-Lib/graficon32nodi/grafo10026.32,32,46,0,102,112,214,518,1,0.011091947555541992,2,1,0.014
658,Rome-Lib/graficon19nodi/grafo1826.19,19,46,0,160,176,336,1212,2,0.028733015060424805,2,1,0.042
659,Rome-Lib/graficon27nodi/grafo2429.27,27,47,0,186,240,426,1460,5,0.05152010917663574,2,1,0.043
660,Rome-Lib/graficon37nodi/grafo3823.37,37,49,1,210,294,504,1848,14,0.1453380584716797,2,1,0.049
661,Rome-Lib/graficon26nodi/grafo1664.26,26,47,0,138,157,295,886,3,0.02010202407836914,2,1,0.023
662,Rome-Lib/graficon33nodi/grafo9921.33,33,43,0,117,119,236,716,1,0.01593494415283203,2,1,0.018
663,Rome-Lib/graficon32nodi/grafo10043.32,32,42,0,136,142,278,974,1,0.020498991012573242,2,1,0.025
664,north/g.14.21.graphml,14,44,0,141,173,314,946,8,0.0779120922088623,2,1,0.078
665,north/g.31.32.graphml,31,43,0,137,225,362,1032,16,0.09200286865234375,2,1,0.029
666,Rome-Lib/graficon30nodi/grafo205.30,30,40,0,136,153,289,912,2,0.021010875701904297,2,1,0.023
667,north/g.11.25.graphml,11,44,0,158,196,354,1202,7,0.03029799461364746,2,1,0.031
668,Rome-Lib/graficon29nodi/grafo1587.29,29,42,0,174,188,362,1376,1,0.029623031616210938,2,1,0.036
669,Rome-Lib/graficon25nodi/grafo2061.25,25,41,0,104,111,215,564,0,0.0047149658203125,2,1,0.017
670,north/g.23.117.graphml,23,40,0,113,132,245,704,3,0.013200998306274414,2,1,0.02
671,Rome-Lib/graficon35nodi/grafo5966.35,35,47,2,145,219,364,1098,10,0.027725934982299805,2,1,0.029
672,Rome-Lib/graficon31nodi/grafo11127.31,31,46,0,109,125,234,574,0,0.005854129791259766,2,1,0.015
673,Rome-Lib/graficon32nodi/grafo10795.32,32,43,0,154,153,307,1138,1,0.02980804443359375,2,1,0.03
674,Rome-Lib/graficon34nodi/grafo5737.34,34,49,0,89,88,177,402,0,0.004082918167114258,2,1,0.011
675,north/g.43.20.graphml,43,46,0,25,23,48,70,0,0.0012848377227783203,2,1,0.002
676,north/g.37.9.graphml,37,46,0,213,199,412,2104,0,0.016005992889404297,2,1,0.057
677,Rome-Lib/graficon31nodi/grafo1115.31,31,45,1,193,295,488,1910,12,0.07768702507019043,2,1,0.049
678,Rome-Lib/graficon32nodi/grafo2270.32,32,43,0,106,97,203,554,1,0.012193918228149414,2,1,0.014
679,north/g.40.27.graphml,40,41,0,533,64,597,11042,0,0.05196714401245117,2,0,0.34
680,Rome-Lib/graficon21nodi/grafo1911.21,21,44,0,107,107,214,550,1,0.009032011032104492,2,1,0.015
681,Rome-Lib/graficon34nodi/grafo11207.34,34,48,0,104,110,214,522,4,0.015480995178222656,2,1,0.014
682,north/g.16.95.graphml,16,44,0,95,105,200,450,0,0.004140138626098633,2,1,0.012
683,Rome-Lib/graficon30nodi/grafo10051.30,30,40,0,120,124,244,730,3,0.01427006721496582,2,1,0.018
684,north/g.46.3.graphml,46,46,540,81,1080,1161,2328,540,0.07569098472595215,2,1,0.059
685,north/g.32.5.graphml,32,40,0,9,4,13,10,0,0.0004658699035644531,2,0,0.001
686,Rome-Lib/graficon32nodi/grafo2069.32,32,48,0,198,239,437,1690,1,0.04109787940979004,2,1,0.044
687,Rome-Lib/graficon24nodi/grafo789.24,24,40,0,129,175,304,970,6,0.03446793556213379,2,1,0.025
688,Rome-Lib/graficon27nodi/grafo1997.27,27,40,0,73,70,143,296,0,0.0031321048736572266,2,1,0.007
689,Rome-Lib/graficon33nodi/grafo5770.33,33,44,0,128,142,270,760,1,0.013259172439575195,2,1,0.02
690,Rome-Lib/graficon30nodi/grafo2699.30,30,47,0,154,183,337,1128,5,0.024098873138427734,2,1,0.029
691,Rome-Lib/graficon34nodi/grafo11570.34,34,45,0,125,139,264,726,1,0.01569199562072754,2,1,0.019
692,Rome-Lib/graficon36nodi/grafo11371.36,36,45,0,127,146,273,806,3,0.01708197593688965,2,1,0.02
693,Rome-Lib/graficon30nodi/grafo2033.30,30,41,0,104,141,245,628,8,0.06313920021057129,2,1,0.016
694,Rome-Lib/graficon35nodi/grafo3715.35,35,49,0,116,138,254,672,3,0.01639699935913086,2,1,0.017
695,Rome-Lib/graficon23nodi/grafo1777.23,23,46,0,186,192,378,1470,1,0.03343701362609863,2,1,0.038
696,Rome-Lib/graficon27nodi/grafo1204.27,27,47,0,131,120,251,714,1,0.014935970306396484,2,1,0.018
697,north/g.36.3.graphml,36,46,0,250,276,526,2452,10,0.06980705261230469,2,1,0.064
698,Rome-Lib/graficon28nodi/grafo124.28,28,41,0,70,65,135,290,1,0.007181882858276367,2,1,0.008
699,Rome-Lib/graficon32nodi/grafo745.32,32,45,0,151,148,299,926,0,0.005808830261230469,2,1,0.024
700,Rome-Lib/graficon30nodi/grafo196.30,30,49,0,166,200,366,1164,3,0.026150941848754883,2,1,0.03
701,north/g.31.36.graphml,31,46,0,129,205,334,890,14,0.09230399131774902,2,1,0.022
702,Rome-Lib/graficon28nodi/grafo1202.28,28,45,0,146,167,313,936,4,0.02125692367553711,2,1,0.025
703,Rome-Lib/graficon37nodi/grafo2521.37,37,45,0,95,91,186,446,1,0.010154962539672852,2,1,0.012
704,Rome-Lib/graficon27nodi/grafo2040.27,27,43,0,163,219,382,1422,6,0.05308389663696289,2,1,0.036
705,Rome-Lib/graficon34nodi/grafo3067.34,34,43,0,135,158,293,908,2,0.022953033447265625,2,1,0.024
706,Rome-Lib/graficon23nodi/grafo1624.23,23,42,1,142,237,379,1170,12,0.04725193977355957,2,1,0.03
707,Rome-Lib/graficon27nodi/grafo2876.27,27,41,1,111,112,223,646,2,0.013010025024414062,2,1,0.018
708,Rome-Lib/graficon29nodi/grafo1259.29,29,44,0,142,151,293,912,4,0.022192955017089844,2,1,0.023
709,north/g.24.2.graphml,24,40,0,139,154,293,986,2,0.021080970764160156,2,1,0.026
710,Rome-Lib/graficon35nodi/grafo5601.35,35,45,0,124,117,241,718,0,0.005095005035400391,2,1,0.02
711,north/g.22.42.graphml,22,44,0,68,59,127,256,0,0.0028409957885742188,2,1,0.007
712,north/g.34.9.graphml,34,43,0,119,151,270,722,5,0.016844987869262695,2,1,0.02
713,Rome-Lib/graficon31nodi/grafo1362.31,31,45,0,175,185,360,1312,1,0.029636859893798828,2,1,0.034
714,north/g.29.6.graphml,29,41,0,146,133,279,978,0,0.0063321590423583984,2,1,0.025
715,Rome-Lib/graficon18nodi/grafo306.18,18,44,0,109,105,214,562,1,0.0107421875,2,1,0.014
716,north/g.37.12.graphml,37,44,0,225,213,438,2264,0,0.018740177154541016,2,1,0.059
717,Rome-Lib/graficon33nodi/grafo11375.33,33,48,0,164,218,382,1312,3,0.0307009220123291,2,1,0.033
718,north/g.43.25.graphml,43,43,0,456,178,634,8520,0,0.06875109672546387,2,1,0.248
719,Rome-Lib/graficon18nodi/grafo1050.18,18,41,0,144,165,309,1000,4,0.021040916442871094,2,1,0.026
720,Rome-Lib/graficon23nodi/grafo2551.23,23,44,0,149,163,312,1016,1,0.023472070693969727,2,1,0.026
721,Rome-Lib/graficon24nodi/grafo3109.24,24,45,0,96,115,211,498,0,0.004670858383178711,2,1,0.015
722,Rome-Lib/graficon35nodi/grafo3480.35,35,44,0,115,103,218,646,0,0.005872011184692383,2,1,0.016
723,Rome-Lib/graficon27nodi/grafo2180.27,27,44,0,102,90,192,450,0,0.0033919811248779297,2,1,0.011
724,Rome-Lib/graficon27nodi/grafo312.27,27,49,1,150,182,332,972,3,0.020001888275146484,2,1,0.025
725,Rome-Lib/graficon39nodi/grafo4099.39,39,47,0,165,148,313,1112,1,0.026421070098876953,2,1,0.028
726,Rome-Lib/graficon32nodi/grafo3901.32,32,42,0,117,137,254,768,3,0.016782045364379883,2,1,0.02
727,Rome-Lib/graficon33nodi/grafo178.33,33,48,1,163,191,354,1078,4,0.023942947387695312,2,1,0.028
728,north/g.21.8.graphml,21,46,0,48,46,94,140,0,0.003860950469970703,2,1,0.004
729,Rome-Lib/graficon28nodi/grafo2909.28,28,42,0,100,98,198,498,1,0.009222984313964844,2,1,0.013
730,Rome-Lib/graficon32nodi/grafo1226.32,32,43,0,110,99,209,528,1,0.011373043060302734,2,1,0.014
731,Rome-Lib/graficon24nodi/grafo1521.24,24,48,0,232,314,546,2150,9,0.0850520133972168,2,1,0.058
732,Rome-Lib/graficon35nodi/grafo2573.35,35,49,0,220,309,529,2208,16,0.1818859577178955,2,1,0.057
733,Rome-Lib/graficon28nodi/grafo768.28,28,46,0,83,76,159,340,0,0.0031709671020507812,2,1,0.01
734,Rome-Lib/graficon26nodi/grafo798.26,26,41,0,121,146,267,786,5,0.028985023498535156,2,1,0.021
735,Rome-Lib/graficon34nodi/grafo11592.34,34,45,1,110,133,243,628,4,0.017312049865722656,2,1,0.016
736,Rome-Lib/graficon32nodi/grafo1859.32,32,46,0,128,139,267,746,1,0.01675105094909668,2,1,0.019
